Teams,League,Category,Designation,Side,Name,Points,FD Decimal Odds,FD American Odds,Key,Date
LAA(away) vs NYY(home),MLB,To Record 2+ Total Bases,over,,G. Torres,1.5,2.1,110,pp;0;ss;tb;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Total Bases,over,,J. Adell,1.5,2.2,120,pp;0;ss;tb;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Total Bases,over,,A. Wells,1.5,2.85,185,pp;0;ss;tb;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Total Bases,over,,A. Judge,1.5,3.8,280,pp;0;ss;tb;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Total Bases,over,,J. Soto,1.5,4.1,310,pp;0;ss;tb;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Total Bases,over,,D. LeMahieu,1.5,4.2,320,pp;0;ss;tb;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Total Bases,over,,G. Stanton,1.5,4.3,330,pp;0;ss;tb;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Total Bases,over,,A. Verdugo,1.5,4.7,370,pp;0;ss;tb;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record A Hit,over,,D. LeMahieu,0.5,2.02,102,pp;0;ss;hit;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record A Hit,over,,A. Verdugo,0.5,2.26,126,pp;0;ss;hit;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record A Hit,over,,G. Stanton,0.5,2.34,134,pp;0;ss;hit;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record A Hit,over,,J. Soto,0.5,2.38,138,pp;0;ss;hit;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record A Hit,over,,A. Judge,0.5,2.38,138,pp;0;ss;hit;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record A Hit,over,,A. Volpe,0.5,2.42,142,pp;0;ss;hit;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,New York Yankees Total Runs,over,home,,3.5,2.02,102,s;0;tt;3.5;home,2024-08-08
LAA(away) vs NYY(home),MLB,New York Yankees Total Runs,under,home,,3.5,1.735294117647059,-136,s;0;tt;3.5;home,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Hits,over,,J. Chisholm,1.5,1.952380952380952,-105,pp;0;ss;hit;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Hits,over,,B. Drury,1.5,2.05,105,pp;0;ss;hit;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Hits,over,,G. Torres,1.5,2.1,110,pp;0;ss;hit;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Hits,over,,J. Adell,1.5,2.25,125,pp;0;ss;hit;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Hits,over,,A. Wells,1.5,2.9,190,pp;0;ss;hit;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 2+ Hits,over,,D. LeMahieu,1.5,8.5,750,pp;0;ss;hit;1.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 3+ Hits,over,,J. Chisholm,2.5,8.5,750,pp;0;ss;hit;2.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 3+ Hits,over,,G. Torres,2.5,10.5,950,pp;0;ss;hit;2.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 3+ Hits,over,,B. Drury,2.5,11.0,1000,pp;0;ss;hit;2.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 3+ Hits,over,,J. Adell,2.5,13.0,1200,pp;0;ss;hit;2.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Record 3+ Hits,over,,A. Wells,2.5,24.0,2300,pp;0;ss;hit;2.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,A. Judge,0.5,5.9,490,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,J. Soto,0.5,8.0,700,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,G. Stanton,0.5,8.0,700,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,J. Adell,0.5,10.0,900,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,G. Torres,0.5,11.0,1000,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,B. Drury,0.5,11.0,1000,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,A. Wells,0.5,13.0,1200,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,D. LeMahieu,0.5,15.0,1400,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,A. Verdugo,0.5,15.0,1400,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,To Hit A Home Run,over,,A. Volpe,0.5,23.0,2200,pp;0;ss;hr;0.5,2024-08-08
LAA(away) vs NYY(home),MLB,Run Line,,away,,-2.5,1.78125,-128,s;0;s;2.5,2024-08-08
LAA(away) vs NYY(home),MLB,Run Line,,home,,2.5,1.980392156862745,-102,s;0;s;2.5,2024-08-08
LAA(away) vs NYY(home),MLB,Total Runs,over,,,9.5,1.943396226415094,-106,s;0;ou;9.5,2024-08-08
LAA(away) vs NYY(home),MLB,Total Runs,under,,,9.5,1.819672131147541,-122,s;0;ou;9.5,2024-08-08
BAL(away) vs TOR(home),MLB,Run Line,,away,,2.5,2.02,102,s;0;s;-2.5,2024-08-08
BAL(away) vs TOR(home),MLB,Run Line,,home,,-2.5,1.757575757575758,-132,s;0;s;-2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,G. Henderson,0.5,1.943396226415094,-106,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,R. Mountcastle,0.5,2.02,102,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,R. O'Hearn,0.5,2.0,100,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,E. Clement,0.5,2.04,104,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,A. Rutschman,0.5,2.18,118,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,J. Holliday,0.5,2.52,152,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,J. Loperfido,0.5,2.48,148,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,A. Barger,0.5,2.72,172,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,L. Jimenez,0.5,2.62,162,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,C. Mullins,0.5,2.78,178,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record A Hit,over,,R. Urias,0.5,2.78,178,pp;0;ss;hit;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,over,,,7.5,1.045454545454545,-2200,s;0;ou;7.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,over,,,8.5,1.204081632653061,-490,s;0;ou;8.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,over,,,9.5,1.476190476190476,-210,s;0;ou;9.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,over,,,10.5,1.757575757575758,-132,s;0;ou;10.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,over,,,11.5,2.46,146,s;0;ou;11.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,over,,,12.5,3.05,205,s;0;ou;12.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,over,,,13.5,4.6,360,s;0;ou;13.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,over,,,14.5,5.9,490,s;0;ou;14.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,under,,,7.5,9.0,800,s;0;ou;7.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,under,,,8.5,4.2,320,s;0;ou;8.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,under,,,9.5,2.54,154,s;0;ou;9.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,under,,,10.5,2.0,100,s;0;ou;10.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,under,,,11.5,1.505050505050505,-198,s;0;ou;11.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,under,,,12.5,1.344827586206897,-290,s;0;ou;12.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,under,,,13.5,1.172413793103448,-580,s;0;ou;13.5,2024-08-08
BAL(away) vs TOR(home),MLB,Alternate Total Runs,under,,,14.5,1.111111111111111,-900,s;0;ou;14.5,2024-08-08
BAL(away) vs TOR(home),MLB,Moneyline,,away,,0.0,6.0,500,s;0;m,2024-08-08
BAL(away) vs TOR(home),MLB,Moneyline,,home,,0.0,1.117647058823529,-850,s;0;m,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Total Bases,over,,A. Santander,2.5,2.85,185,pp;0;ss;tb;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Total Bases,over,,G. Springer,2.5,5.2,420,pp;0;ss;tb;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Total Bases,over,,G. Henderson,2.5,5.9,490,pp;0;ss;tb;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Total Bases,over,,R. O'Hearn,2.5,8.5,750,pp;0;ss;tb;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Total Bases,over,,R. Mountcastle,2.5,8.0,700,pp;0;ss;tb;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Total Bases,over,,J. Loperfido,2.5,10.0,900,pp;0;ss;tb;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Total Bases,over,,A. Rutschman,2.5,9.5,850,pp;0;ss;tb;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Total Bases,over,,J. Holliday,2.5,9.5,850,pp;0;ss;tb;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Total Runs,over,home,,6.5,1.980392156862745,-102,s;0;tt;6.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Total Runs,under,home,,6.5,1.769230769230769,-130,s;0;tt;6.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Total Bases,over,,G. Springer,1.5,2.3,130,pp;0;ss;tb;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Total Bases,over,,G. Henderson,1.5,3.3,230,pp;0;ss;tb;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Total Bases,over,,R. O'Hearn,1.5,4.1,310,pp;0;ss;tb;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Total Bases,over,,R. Mountcastle,1.5,3.9,290,pp;0;ss;tb;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Total Bases,over,,A. Rutschman,1.5,4.6,360,pp;0;ss;tb;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Total Bases,over,,E. Clement,1.5,4.6,360,pp;0;ss;tb;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Total Runs,over,away,,3.5,1.757575757575758,-132,s;0;tt;3.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Total Runs,under,away,,3.5,2.0,100,s;0;tt;3.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,over,home,,5.5,1.3125,-320,s;0;tt;5.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,over,home,,6.5,1.980392156862745,-102,s;0;tt;6.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,over,home,,7.5,3.1,210,s;0;tt;7.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,over,home,,8.5,5.0,400,s;0;tt;8.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,over,home,,9.5,8.5,750,s;0;tt;9.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,under,home,,5.5,3.25,225,s;0;tt;5.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,under,home,,6.5,1.769230769230769,-130,s;0;tt;6.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,under,home,,7.5,1.333333333333333,-300,s;0;tt;7.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,under,home,,8.5,1.149253731343284,-670,s;0;tt;8.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Toronto Blue Jays Alt. Total Runs,under,home,,9.5,1.05,-2000,s;0;tt;9.5;home,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,over,away,,2.5,1.238095238095238,-420,s;0;tt;2.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,over,away,,3.5,1.757575757575758,-132,s;0;tt;3.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,over,away,,4.5,2.62,162,s;0;tt;4.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,over,away,,5.5,3.7,270,s;0;tt;5.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,over,away,,6.5,5.3,430,s;0;tt;6.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,over,away,,7.5,7.8,680,s;0;tt;7.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,over,away,,8.5,10.2,920,s;0;tt;8.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,over,away,,9.5,15.0,1400,s;0;tt;9.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,under,away,,2.5,3.8,280,s;0;tt;2.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,under,away,,3.5,2.0,100,s;0;tt;3.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,under,away,,4.5,1.444444444444444,-225,s;0;tt;4.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,under,away,,5.5,1.25,-400,s;0;tt;5.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,under,away,,6.5,1.133333333333333,-750,s;0;tt;6.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,under,away,,7.5,1.0625,-1600,s;0;tt;7.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,under,away,,8.5,1.028571428571429,-3500,s;0;tt;8.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,Baltimore Orioles Alt. Total Runs,under,away,,9.5,1.0125,-8000,s;0;tt;9.5;away,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,G. Henderson,0.5,9.0,800,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,R. O'Hearn,0.5,13.0,1200,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,A. Santander,0.5,11.0,1000,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,R. Mountcastle,0.5,12.0,1100,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,G. Springer,0.5,15.0,1400,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,J. Holliday,0.5,15.0,1400,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,A. Rutschman,0.5,15.0,1400,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,J. Loperfido,0.5,15.0,1400,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,A. Barger,0.5,19.0,1800,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,C. Mullins,0.5,18.0,1700,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,R. Urias,0.5,19.0,1800,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,E. Clement,0.5,19.0,1800,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Hit A Home Run,over,,L. Jimenez,0.5,24.0,2300,pp;0;ss;hr;0.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Hits,over,,G. Springer,2.5,15.0,1400,pp;0;ss;hit;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Hits,over,,C. Cowser,2.5,21.0,2000,pp;0;ss;hit;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 3+ Hits,over,,A. Santander,2.5,22.0,2100,pp;0;ss;hit;2.5,2024-08-08
BAL(away) vs TOR(home),MLB,Kevin Gausman - Alt Strikeouts,over,,K. Gausman,2.5,1.87719298245614,-114,pp;0;ss;so2.5,2024-08-08
BAL(away) vs TOR(home),MLB,Kevin Gausman - Alt Strikeouts,over,,K. Gausman,3.5,4.2,320,pp;0;ss;so3.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Hits,over,,G. Springer,1.5,2.35,135,pp;0;ss;hit;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Hits,over,,C. Cowser,1.5,2.8,180,pp;0;ss;hit;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Hits,over,,A. Santander,1.5,2.9,190,pp;0;ss;hit;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Hits,over,,G. Henderson,1.5,8.5,750,pp;0;ss;hit;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Hits,over,,R. O'Hearn,1.5,9.5,850,pp;0;ss;hit;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Hits,over,,R. Mountcastle,1.5,9.5,850,pp;0;ss;hit;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,To Record 2+ Hits,over,,E. Clement,1.5,10.5,950,pp;0;ss;hit;1.5,2024-08-08
BAL(away) vs TOR(home),MLB,Total Runs,over,,,10.5,1.769230769230769,-130,s;0;ou;10.5,2024-08-08
BAL(away) vs TOR(home),MLB,Total Runs,under,,,10.5,2.0,100,s;0;ou;10.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,V. Robles,0.5,3.9,290,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,D. Moore,0.5,4.9,390,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,R. Arozarena,0.5,4.9,390,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,W. Perez,0.5,5.1,410,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,P. Meadows,0.5,5.1,410,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,Z. McKinstry,0.5,6.3,530,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,L. Raley,0.5,6.3,530,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,J. Baez,0.5,7.8,680,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,D. Dingler,0.5,7.8,680,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,J. Rojas,0.5,8.1,710,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,C. Keith,0.5,8.9,790,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,B. Madris,0.5,10.4,940,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,J. Polanco,0.5,10.8,980,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,M. Vierling,0.5,11.2,1020,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record a Stolen Base,over,,J. Malloy,0.5,11.2,1020,pp;0;ss;sb;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,C. Raleigh,1.5,5.1,410,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,L. Raley,1.5,5.9,490,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,M. Haniger,1.5,6.5,550,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,R. Arozarena,1.5,6.5,550,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,J. Polanco,1.5,6.5,550,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,D. Moore,1.5,8.0,700,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,B. Madris,1.5,8.5,750,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,J. Turner,1.5,8.5,750,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,M. Vierling,1.5,9.5,850,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,V. Robles,1.5,9.5,850,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,C. Keith,1.5,9.5,850,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,D. Dingler,1.5,9.5,850,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,P. Meadows,1.5,10.5,950,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,Z. McKinstry,1.5,11.0,1000,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,J. Malloy,1.5,11.0,1000,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,J. Rojas,1.5,11.0,1000,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,W. Perez,1.5,12.0,1100,,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ RBIs,over,,J. Baez,1.5,12.0,1100,,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,P. Meadows,0.5,19.0,1800,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,W. Perez,0.5,19.0,1800,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,M. Vierling,0.5,23.0,2200,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,Z. McKinstry,0.5,26.0,2500,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,C. Keith,0.5,29.0,2800,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,L. Raley,0.5,31.0,3000,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,V. Robles,0.5,36.0,3500,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,B. Madris,0.5,36.0,3500,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,J. Malloy,0.5,36.0,3500,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,J. Rojas,0.5,41.0,4000,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,D. Moore,0.5,46.0,4500,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,J. Baez,0.5,46.0,4500,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Triple,over,,D. Dingler,0.5,46.0,4500,pp;0;ss;trp;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,C. Keith,2.5,14.0,1300,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,V. Robles,2.5,15.0,1400,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,L. Raley,2.5,15.0,1400,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,W. Perez,2.5,16.0,1500,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,R. Arozarena,2.5,17.0,1600,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,M. Vierling,2.5,17.0,1600,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,C. Raleigh,2.5,18.0,1700,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,J. Turner,2.5,19.0,1800,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,D. Dingler,2.5,20.0,1900,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,B. Madris,2.5,22.0,2100,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,M. Haniger,2.5,23.0,2200,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,J. Polanco,2.5,23.0,2200,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,Z. McKinstry,2.5,23.0,2200,pp;0;ss;hit;2.5,2024-08-08
