Key,Designation,Name,Date,Teams,League,Category,Side,Points,PN Decimal Odds,PB Decimal Odds,DK Decimal Odds,FD Decimal Odds,PN American Odds,PB American Odds,DK American Odds,FD American Odds,PN Fair Odds,Best Deal,Fair Odds Ratio,arb ROI%
pp;0;ou;rec;1.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Total Receptions,,1.5,,,,1.543478260869565,,,,-184.0,,-184.0,,-6.0639470782800515
pp;0;ou;rec;1.5,under,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Total Receptions,,1.5,,,,2.4,,,,140.0,,140.0,,-6.0639470782800515
pp;0;ou;rey;37.5,over,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Receiving Yds,,37.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;rey;37.5,under,J. Waddle,2024-09-30,TEN(away) vs MIA(home),NFL,Jaylen Waddle - Receiving Yds,,37.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ss;rec;0.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Alt Receptions,,0.5,,,,1.090909090909091,,,,-1100.0,,-1100.0,,
pp;0;ss;rec;1.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Alt Receptions,,1.5,,,,1.465116279069767,,,,-215.0,,-215.0,,
pp;0;ss;rec;2.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Alt Receptions,,2.5,,,,2.36,,,,136.0,,136.0,,
pp;0;ss;rec;3.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Alt Receptions,,3.5,,,,3.9,,,,290.0,,290.0,,
pp;0;ss;rec;4.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Alt Receptions,,4.5,,,,6.8,,,,580.0,,580.0,,
pp;0;ss;rey;24.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Alt Receiving Yds,,24.5,,,,3.3,,,,230.0,,230.0,,
pp;0;ou;lrc;20.5,over,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Longest Reception,,20.5,,,,1.87719298245614,,,,-114.0,,-114.0,,-6.140350877192969
pp;0;ou;lrc;20.5,under,T. Hill,2024-09-30,TEN(away) vs MIA(home),NFL,Tyreek Hill - Longest Reception,,20.5,,,,1.87719298245614,,,,-114.0,,-114.0,,-6.140350877192969
pp;0;ss;rec;0.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Alt Receptions,,0.5,,,,1.111111111111111,,,,-900.0,,-900.0,,
pp;0;ss;rec;1.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Alt Receptions,,1.5,,,,1.505050505050505,,,,-198.0,,-198.0,,
pp;0;ss;rec;2.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Alt Receptions,,2.5,,,,2.34,,,,134.0,,134.0,,
pp;0;ss;rec;3.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Alt Receptions,,3.5,,,,3.8,,,,280.0,,280.0,,
pp;0;ss;rec;4.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Alt Receptions,,4.5,,,,6.5,,,,550.0,,550.0,,
pp;0;ss;rec;5.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Alt Receptions,,5.5,,,,9.8,,,,880.0,,880.0,,
pp;0;ss;rey;24.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Alt Receiving Yds,,24.5,,,,2.62,,,,162.0,,162.0,,
pp;0;ss;rey;39.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Alt Receiving Yds,,39.5,,,,5.3,,,,430.0,,430.0,,
pp;0;ou;rey;38.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Receiving Yds,,38.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;rey;38.5,under,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Receiving Yds,,38.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;lrc;20.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Longest Reception,,20.5,,,,1.87719298245614,,,,-114.0,,-114.0,,-6.140350877192969
pp;0;ou;lrc;20.5,under,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Longest Reception,,20.5,,,,1.87719298245614,,,,-114.0,,-114.0,,-6.140350877192969
pp;0;ou;lrc;13.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Longest Reception,,13.5,,,,1.943396226415094,,,,-106.0,,-106.0,,-6.02498767055728
pp;0;ou;lrc;13.5,under,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Longest Reception,,13.5,,,,1.819672131147541,,,,-122.0,,-122.0,,-6.02498767055728
pp;0;ss;rec;1.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Alt Receptions,,1.5,,,,1.166666666666667,,,,-600.0,,-600.0,,
pp;0;ss;rec;2.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Alt Receptions,,2.5,,,,1.454545454545455,,,,-220.0,,-220.0,,
pp;0;ss;rec;3.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Alt Receptions,,3.5,,,,2.04,,,,104.0,,104.0,,
pp;0;ss;rec;4.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Alt Receptions,,4.5,,,,3.0,,,,200.0,,200.0,,
pp;0;ss;rec;5.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Alt Receptions,,5.5,,,,4.6,,,,360.0,,360.0,,
pp;0;ss;rec;6.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Alt Receptions,,6.5,,,,7.3,,,,630.0,,630.0,,
pp;0;ou;lrc;9.5,over,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Longest Reception,,9.5,,,,1.909090909090909,,,,-110.0,,-110.0,,-6.111566858080398
pp;0;ou;lrc;9.5,under,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Longest Reception,,9.5,,,,1.847457627118644,,,,-118.0,,-118.0,,-6.111566858080398
pp;0;ou;rey;14.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Receiving Yds,,14.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;rey;14.5,under,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Receiving Yds,,14.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;rey;42.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Receiving Yds,,42.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;rey;42.5,under,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Receiving Yds,,42.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ss;rey;24.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receiving Yds,,24.5,,,,1.943396226415094,,,,-106.0,,-106.0,,
pp;0;ss;rey;39.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receiving Yds,,39.5,,,,3.4,,,,240.0,,240.0,,
pp;0;ss;rey;59.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receiving Yds,,59.5,,,,7.3,,,,630.0,,630.0,,
pp;0;ss;rey;69.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receiving Yds,,69.5,,,,10.0,,,,900.0,,900.0,,
pp;0;ss;rey;79.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receiving Yds,,79.5,,,,14.0,,,,1300.0,,1300.0,,
pp;0;ss;rey;89.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receiving Yds,,89.5,,,,18.0,,,,1700.0,,1700.0,,
pp;0;ss;rec;1.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receptions,,1.5,,,,1.133333333333333,,,,-750.0,,-750.0,,
pp;0;ss;rec;2.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receptions,,2.5,,,,1.434782608695652,,,,-230.0,,-230.0,,
pp;0;ss;rec;3.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receptions,,3.5,,,,2.02,,,,102.0,,102.0,,
pp;0;ss;rec;4.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receptions,,4.5,,,,3.05,,,,205.0,,205.0,,
pp;0;ss;rec;5.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receptions,,5.5,,,,4.9,,,,390.0,,390.0,,
pp;0;ss;rec;6.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receptions,,6.5,,,,8.0,,,,700.0,,700.0,,
pp;0;ss;rey;24.5,over,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Alt Receiving Yds,,24.5,,,,3.3,,,,230.0,,230.0,,
pp;0;ss;rec;1.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Alt Receptions,,1.5,,,,1.142857142857143,,,,-700.0,,-700.0,,
pp;0;ss;rec;2.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Alt Receptions,,2.5,,,,1.444444444444444,,,,-225.0,,-225.0,,
pp;0;ss;rec;3.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Alt Receptions,,3.5,,,,2.1,,,,110.0,,110.0,,
pp;0;ss;rec;4.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Alt Receptions,,4.5,,,,3.25,,,,225.0,,225.0,,
pp;0;ss;rec;5.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Alt Receptions,,5.5,,,,5.1,,,,410.0,,410.0,,
pp;0;ss;rec;6.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Alt Receptions,,6.5,,,,8.0,,,,700.0,,700.0,,
pp;0;ss;rec;0.5,over,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Alt Receptions,,0.5,,,,1.1,,,,-1000.0,,-1000.0,,
pp;0;ss;rec;1.5,over,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Alt Receptions,,1.5,,,,1.476190476190476,,,,-210.0,,-210.0,,
pp;0;ss;rec;2.5,over,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Alt Receptions,,2.5,,,,2.38,,,,138.0,,138.0,,
pp;0;ss;rec;3.5,over,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Alt Receptions,,3.5,,,,4.0,,,,300.0,,300.0,,
pp;0;ss;rec;4.5,over,J. Smith,2024-09-30,TEN(away) vs MIA(home),NFL,Jonnu Smith - Alt Receptions,,4.5,,,,7.3,,,,630.0,,630.0,,
pp;0;ss;rec;1.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receptions,,1.5,,,,1.303030303030303,,,,-330.0,,-330.0,,
pp;0;ss;rec;2.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receptions,,2.5,,,,1.819672131147541,,,,-122.0,,-122.0,,
pp;0;ss;rec;3.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receptions,,3.5,,,,2.88,,,,188.0,,188.0,,
pp;0;ss;rec;4.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receptions,,4.5,,,,4.7,,,,370.0,,370.0,,
pp;0;ss;rec;5.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Alt Receptions,,5.5,,,,7.8,,,,680.0,,680.0,,
pp;0;ou;rey;17.5,over,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Receiving Yds,,17.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;rey;17.5,under,C. Okonkwo,2024-09-30,TEN(away) vs MIA(home),NFL,Chigoziem Okonkwo - Receiving Yds,,17.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;rey;23.5,over,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Receiving Yds,,23.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;rey;23.5,under,T. Boyd,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Boyd - Receiving Yds,,23.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;lrc;18.5,over,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Longest Reception,,18.5,,,,1.87719298245614,,,,-114.0,,-114.0,,-6.140350877192969
pp;0;ou;lrc;18.5,under,D. Hopkins,2024-09-30,TEN(away) vs MIA(home),NFL,DeAndre Hopkins - Longest Reception,,18.5,,,,1.87719298245614,,,,-114.0,,-114.0,,-6.140350877192969
pp;0;ss;rec;0.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Alt Receptions,,0.5,,,,1.055555555555556,,,,-1800.0,,-1800.0,,
pp;0;ss;rec;1.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Alt Receptions,,1.5,,,,1.3125,,,,-320.0,,-320.0,,
pp;0;ss;rec;2.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Alt Receptions,,2.5,,,,1.819672131147541,,,,-122.0,,-122.0,,
pp;0;ss;rec;3.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Alt Receptions,,3.5,,,,2.82,,,,182.0,,182.0,,
pp;0;ss;rec;4.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Alt Receptions,,4.5,,,,4.5,,,,350.0,,350.0,,
pp;0;ss;rec;5.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Alt Receptions,,5.5,,,,7.4,,,,640.0,,640.0,,
pp;0;ss;rey;24.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,24.5,,,,1.3125,,,,-320.0,,-320.0,,
pp;0;ss;rey;39.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,39.5,,,,1.757575757575758,,,,-132.0,,-132.0,,
pp;0;ss;rey;59.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,59.5,,,,2.8,,,,180.0,,180.0,,
pp;0;ss;rey;69.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,69.5,,,,3.55,,,,255.0,,255.0,,
pp;0;ss;rey;89.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,89.5,,,,6.6,,,,560.0,,560.0,,
pp;0;ss;rey;99.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,99.5,,,,9.0,,,,800.0,,800.0,,
pp;0;ss;rey;109.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,109.5,,,,11.0,,,,1000.0,,1000.0,,
pp;0;ss;rey;124.5,over,C. Ridley,2024-09-30,TEN(away) vs MIA(home),NFL,Calvin Ridley - Alt Receiving Yds,,124.5,,,,15.0,,,,1400.0,,1400.0,,
pp;0;ou;ruy;56.5,over,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Rushing Yds,,56.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;ruy;56.5,under,D. Achane,2024-09-30,TEN(away) vs MIA(home),NFL,De'Von Achane - Rushing Yds,,56.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;ruy;22.5,over,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Rushing Yds,,22.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;ruy;22.5,under,T. Spears,2024-09-30,TEN(away) vs MIA(home),NFL,Tyjae Spears - Rushing Yds,,22.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;ruy;51.5,over,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Rushing Yds,,51.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ou;ruy;51.5,under,T. Pollard,2024-09-30,TEN(away) vs MIA(home),NFL,Tony Pollard - Rushing Yds,,51.5,,,,1.884955752212389,,,,-113.0,,-113.0,,-5.752212389380529
pp;0;ss;ruy;89.5,over,T. Huntley,2024-09-30,TEN(away) vs MIA(home),NFL,Tyler Huntley - Alt Rushing Yds,,89.5,,,,16.0,,,,1500.0,,1500.0,,
pp;0;ou;ruy;16.5,over,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,Will Levis - Rushing Yds,,16.5,,,,1.980392156862745,,,,-102.0,,-102.0,,-5.705394190871371
pp;0;ou;ruy;16.5,under,W. Levis,2024-09-30,TEN(away) vs MIA(home),NFL,Will Levis - Rushing Yds,,16.5,,,,1.8,,,,-125.0,,-125.0,,-5.705394190871371
pp;0;ss;rey;39.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,39.5,,,,1.153846153846154,,,,-650.0,,-650.0,,
pp;0;ss;rey;49.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,49.5,,,,1.277777777777778,,,,-360.0,,-360.0,,
pp;0;ss;rey;59.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,59.5,,,,1.444444444444444,,,,-225.0,,-225.0,,
pp;0;ss;rey;69.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,69.5,,,,1.684931506849315,,,,-146.0,,-146.0,,
pp;0;ss;rey;79.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,79.5,,,,2.04,,,,104.0,,104.0,,
pp;0;ss;rey;89.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,89.5,,,,2.5,,,,150.0,,150.0,,
pp;0;ss;rey;99.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,99.5,,,,3.15,,,,215.0,,215.0,,
pp;0;ss;rey;109.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,109.5,,,,3.9,,,,290.0,,290.0,,
pp;0;ss;rey;124.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,124.5,,,,5.7,,,,470.0,,470.0,,
pp;0;ss;rey;149.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,149.5,,,,11.0,,,,1000.0,,1000.0,,
pp;0;ss;rey;174.5,over,A. St. Brown,2024-09-30,SEA(away) vs DET(home),NFL,Amon-Ra St. Brown - Alt Receiving Yds,,174.5,,,,18.0,,,,1700.0,,1700.0,,
pp;0;ss;rey;24.5,over,D. Metcalf,2024-09-30,SEA(away) vs DET(home),NFL,D.K. Metcalf - Alt Receiving Yds,,24.5,,,,1.111111111111111,,,,-900.0,,-900.0,,
pp;0;ss;rey;39.5,over,D. Metcalf,2024-09-30,SEA(away) vs DET(home),NFL,D.K. Metcalf - Alt Receiving Yds,,39.5,,,,1.294117647058824,,,,-340.0,,-340.0,,
pp;0;ss;rey;59.5,over,D. Metcalf,2024-09-30,SEA(away) vs DET(home),NFL,D.K. Metcalf - Alt Receiving Yds,,59.5,,,,1.714285714285714,,,,-140.0,,-140.0,,
pp;0;ss;rey;69.5,over,D. Metcalf,2024-09-30,SEA(away) vs DET(home),NFL,D.K. Metcalf - Alt Receiving Yds,,69.5,,,,2.08,,,,108.0,,108.0,,
pp;0;ss;rey;89.5,over,D. Metcalf,2024-09-30,SEA(away) vs DET(home),NFL,D.K. Metcalf - Alt Receiving Yds,,89.5,,,,3.2,,,,220.0,,220.0,,
pp;0;ss;rey;99.5,over,D. Metcalf,2024-09-30,SEA(away) vs DET(home),NFL,D.K. Metcalf - Alt Receiving Yds,,99.5,,,,4.0,,,,300.0,,300.0,,
pp;0;ss;rey;149.5,over,D. Metcalf,2024-09-30,SEA(away) vs DET(home),NFL,D.K. Metcalf - Alt Receiving Yds,,149.5,,,,13.0,,,,1200.0,,1200.0,,
pp;0;ss;rey;24.5,over,J. Williams,2024-09-30,SEA(away) vs DET(home),NFL,Jameson Williams - Alt Receiving Yds,,24.5,,,,1.32258064516129,,,,-310.0,,-310.0,,
pp;0;ss;rey;39.5,over,J. Williams,2024-09-30,SEA(away) vs DET(home),NFL,Jameson Williams - Alt Receiving Yds,,39.5,,,,1.757575757575758,,,,-132.0,,-132.0,,
pp;0;ss;rey;59.5,over,J. Williams,2024-09-30,SEA(away) vs DET(home),NFL,Jameson Williams - Alt Receiving Yds,,59.5,,,,2.76,,,,176.0,,176.0,,
pp;0;ss;rey;69.5,over,J. Williams,2024-09-30,SEA(away) vs DET(home),NFL,Jameson Williams - Alt Receiving Yds,,69.5,,,,3.55,,,,255.0,,255.0,,
pp;0;ss;rey;89.5,over,J. Williams,2024-09-30,SEA(away) vs DET(home),NFL,Jameson Williams - Alt Receiving Yds,,89.5,,,,6.0,,,,500.0,,500.0,,
pp;0;ss;rey;99.5,over,J. Williams,2024-09-30,SEA(away) vs DET(home),NFL,Jameson Williams - Alt Receiving Yds,,99.5,,,,7.8,,,,680.0,,680.0,,
pp;0;ss;rey;109.5,over,J. Williams,2024-09-30,SEA(away) vs DET(home),NFL,Jameson Williams - Alt Receiving Yds,,109.5,,,,10.0,,,,900.0,,900.0,,
pp;0;ss;rey;124.5,over,J. Williams,2024-09-30,SEA(away) vs DET(home),NFL,Jameson Williams - Alt Receiving Yds,,124.5,,,,14.0,,,,1300.0,,1300.0,,
s;0;tt;25.5;home,over,,2024-09-30,SEA(away) vs DET(home),NFL,Lions Total Points,home,25.5,,,,1.892857142857143,,,,-112.0,,-112.0,,-4.537582265327311
s;0;tt;25.5;home,under,,2024-09-30,SEA(away) vs DET(home),NFL,Lions Total Points,home,25.5,,,,1.925925925925926,,,,-108.0,,-108.0,,-4.537582265327311
s;0;ou;46.5,over,,2024-09-30,SEA(away) vs DET(home),NFL,Total Match Points,,46.5,1.9174311926605505,,,1.909090909090909,-109.0,,,-110.0,-102.0,-109.0,0.927272727272727,-3.2625874915330755
s;0;ou;46.5,over,,2024-09-30,SEA(away) vs DET(home),NFL,Alternate Total Points,,46.5,1.9174311926605505,,,1.884955752212389,-109.0,,,-113.0,-102.0,-109.0,0.9026548672566367,
s;0;ou;46.5,under,,2024-09-30,SEA(away) vs DET(home),NFL,Total Match Points,,46.5,1.9523809523809523,,,1.909090909090909,-105.0,,,-110.0,102.0,-105.0,0.89126559714795,-3.2625874915330755
s;0;ou;46.5,under,,2024-09-30,SEA(away) vs DET(home),NFL,Alternate Total Points,,46.5,1.9523809523809523,,,1.884955752212389,-105.0,,,-113.0,102.0,-105.0,0.867603678639597,-3.2625874915330755
pp;0;ss;ruy;109.5,over,K. Walker III,2024-09-30,SEA(away) vs DET(home),NFL,Kenneth Walker III - Alt Rushing Yds,,109.5,,,,9.3,,,,830.0,,830.0,,
pp;0;ss;ruy;124.5,over,K. Walker III,2024-09-30,SEA(away) vs DET(home),NFL,Kenneth Walker III - Alt Rushing Yds,,124.5,,,,14.0,,,,1300.0,,1300.0,,
pp;0;ss;rey;24.5,over,J. Smith-Njigba,2024-09-30,SEA(away) vs DET(home),NFL,Jaxon Smith-Njigba - Alt Receiving Yds,,24.5,,,,1.217391304347826,,,,-460.0,,-460.0,,
pp;0;ss;rey;39.5,over,J. Smith-Njigba,2024-09-30,SEA(away) vs DET(home),NFL,Jaxon Smith-Njigba - Alt Receiving Yds,,39.5,,,,1.581395348837209,,,,-172.0,,-172.0,,
pp;0;ss;rey;59.5,over,J. Smith-Njigba,2024-09-30,SEA(away) vs DET(home),NFL,Jaxon Smith-Njigba - Alt Receiving Yds,,59.5,,,,2.58,,,,158.0,,158.0,,
pp;0;ss;rey;69.5,over,J. Smith-Njigba,2024-09-30,SEA(away) vs DET(home),NFL,Jaxon Smith-Njigba - Alt Receiving Yds,,69.5,,,,3.3,,,,230.0,,230.0,,
pp;0;ss;rey;89.5,over,J. Smith-Njigba,2024-09-30,SEA(away) vs DET(home),NFL,Jaxon Smith-Njigba - Alt Receiving Yds,,89.5,,,,6.0,,,,500.0,,500.0,,
pp;0;ss;rey;99.5,over,J. Smith-Njigba,2024-09-30,SEA(away) vs DET(home),NFL,Jaxon Smith-Njigba - Alt Receiving Yds,,99.5,,,,8.0,,,,700.0,,700.0,,
pp;0;ss;rey;109.5,over,J. Smith-Njigba,2024-09-30,SEA(away) vs DET(home),NFL,Jaxon Smith-Njigba - Alt Receiving Yds,,109.5,,,,11.0,,,,1000.0,,1000.0,,
pp;0;ss;rey;124.5,over,J. Smith-Njigba,2024-09-30,SEA(away) vs DET(home),NFL,Jaxon Smith-Njigba - Alt Receiving Yds,,124.5,,,,15.0,,,,1400.0,,1400.0,,
pp;0;ss;pay;324.5,over,G. Smith,2024-09-30,SEA(away) vs DET(home),NFL,Geno Smith - Alt Passing Yds,,324.5,,,,7.3,,,,630.0,,630.0,,
