,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
94,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,69.5,519,Player Props,Receiving Yards,6.19,Tyler Higbee
95,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,99.5,2488,Player Props,Receiving Yards,25.88,Tyler Higbee
96,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,89.5,1422,Player Props,Receiving Yards,15.22,Tyler Higbee
97,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,39.5,136,Player Props,Receiving Yards,2.36,Tyler Higbee
98,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,59.5,327,Player Props,Receiving Yards,4.27,Tyler Higbee
99,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,49.5,210,Player Props,Receiving Yards,3.1,Tyler Higbee
100,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,19.5,-217,Player Props,Receiving Yards,1.46,Tyler Higbee
101,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,49.5,210,Player Props,Receiving Yards,3.1,Alvin Kamara
102,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,19.5,-217,Player Props,Receiving Yards,1.46,Alvin Kamara
103,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,59.5,327,Player Props,Receiving Yards,4.27,Alvin Kamara
104,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,79.5,845,Player Props,Receiving Yards,9.45,Alvin Kamara
105,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,99.5,2488,Player Props,Receiving Yards,25.88,Alvin Kamara
106,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,89.5,1422,Player Props,Receiving Yards,15.22,Alvin Kamara
107,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,29.5,-114,Player Props,Receiving Yards,1.88,Alvin Kamara
108,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,69.5,519,Player Props,Receiving Yards,6.19,Alvin Kamara
109,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,39.5,136,Player Props,Receiving Yards,2.36,Alvin Kamara
110,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,10.5,-263,Player Props,Receiving Yards,1.38,Kyren Williams
111,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,80.5,2442,Player Props,Receiving Yards,25.42,Kyren Williams
112,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,60.5,709,Player Props,Receiving Yards,8.09,Kyren Williams
113,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,20.5,-114,Player Props,Receiving Yards,1.88,Kyren Williams
114,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,30.5,146,Player Props,Receiving Yards,2.46,Kyren Williams
115,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,70.5,1283,Player Props,Receiving Yards,13.83,Kyren Williams
116,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,50.5,408,Player Props,Receiving Yards,5.08,Kyren Williams
117,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,40.5,242,Player Props,Receiving Yards,3.42,Kyren Williams
118,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,83.5,113,Player Props,Receiving Yards,2.13,Cooper Kupp
119,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,93.5,146,Player Props,Receiving Yards,2.46,Cooper Kupp
120,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,123.5,313,Player Props,Receiving Yards,4.13,Cooper Kupp
121,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,143.5,534,Player Props,Receiving Yards,6.34,Cooper Kupp
122,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,73.5,-114,Player Props,Receiving Yards,1.88,Cooper Kupp
123,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,133.5,407,Player Props,Receiving Yards,5.07,Cooper Kupp
124,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,63.5,-164,Player Props,Receiving Yards,1.61,Cooper Kupp
125,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,103.5,187,Player Props,Receiving Yards,2.87,Cooper Kupp
126,,187083,new orleans saints(away) vs los angeles rams(home),NFL,over,,113.5,242,Player Props,Receiving Yards,3.42,Cooper Kupp
