,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
1221,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,29.5,-120,Player Props,Pts + Reb + Ast,1.83,Keldon Johnson
1222,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,35.5,243,Player Props,Pts + Reb + Ast,3.43,Keldon Johnson
1223,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,43.5,1140,Player Props,Pts + Reb + Ast,12.4,Keldon Johnson
1224,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,41.5,754,Player Props,Pts + Reb + Ast,8.54,Keldon Johnson
1225,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,31.5,119,Player Props,Pts + Reb + Ast,2.19,Keldon Johnson
1226,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,27.5,-185,Player Props,Pts + Reb + Ast,1.54,Keldon Johnson
1227,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,33.5,170,Player Props,Pts + Reb + Ast,2.7,Keldon Johnson
1228,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,27.5,-130,Player Props,Pts + Reb + Ast,1.77,Devin Vassell
1229,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,37.5,621,Player Props,Pts + Reb + Ast,7.21,Devin Vassell
1230,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,39.5,984,Player Props,Pts + Reb + Ast,10.84,Devin Vassell
1231,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,41.5,1605,Player Props,Pts + Reb + Ast,17.05,Devin Vassell
1232,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,25.5,-213,Player Props,Pts + Reb + Ast,1.47,Devin Vassell
1233,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,33.5,264,Player Props,Pts + Reb + Ast,3.64,Devin Vassell
1234,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,29.5,118,Player Props,Pts + Reb + Ast,2.18,Devin Vassell
1235,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,35.5,401,Player Props,Pts + Reb + Ast,5.01,Devin Vassell
1236,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,31.5,176,Player Props,Pts + Reb + Ast,2.76,Devin Vassell
1237,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,42.5,114,Player Props,Pts + Reb + Ast,2.14,Damian Lillard
1238,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,38.5,-152,Player Props,Pts + Reb + Ast,1.66,Damian Lillard
1239,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,46.5,189,Player Props,Pts + Reb + Ast,2.89,Damian Lillard
1240,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,48.5,244,Player Props,Pts + Reb + Ast,3.44,Damian Lillard
1241,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,40.5,-114,Player Props,Pts + Reb + Ast,1.88,Damian Lillard
1242,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,52.5,414,Player Props,Pts + Reb + Ast,5.14,Damian Lillard
1243,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,44.5,147,Player Props,Pts + Reb + Ast,2.47,Damian Lillard
1244,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,54.5,545,Player Props,Pts + Reb + Ast,6.45,Damian Lillard
1245,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,50.5,317,Player Props,Pts + Reb + Ast,4.17,Damian Lillard
1246,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,15.5,133,Player Props,Pts + Reb + Ast,2.33,Cedi Osman
1247,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,19.5,308,Player Props,Pts + Reb + Ast,4.08,Cedi Osman
1248,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,25.5,1223,Player Props,Pts + Reb + Ast,13.23,Cedi Osman
1249,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,-114,Player Props,Pts + Reb + Ast,1.88,Cedi Osman
1250,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,23.5,753,Player Props,Pts + Reb + Ast,8.53,Cedi Osman
1251,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,27.5,2054,Player Props,Pts + Reb + Ast,21.54,Cedi Osman
1252,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,21.5,476,Player Props,Pts + Reb + Ast,5.76,Cedi Osman
1253,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,17.5,202,Player Props,Pts + Reb + Ast,3.02,Cedi Osman
1254,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,-189,Player Props,Pts + Reb + Ast,1.53,Cedi Osman
1255,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,20.5,207,Player Props,Pts + Reb + Ast,3.07,Tre Jones
1256,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,14.5,-161,Player Props,Pts + Reb + Ast,1.62,Tre Jones
1257,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,26.5,671,Player Props,Pts + Reb + Ast,7.71,Tre Jones
1258,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,24.5,446,Player Props,Pts + Reb + Ast,5.46,Tre Jones
1259,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,30.5,1621,Player Props,Pts + Reb + Ast,17.21,Tre Jones
1260,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,18.5,142,Player Props,Pts + Reb + Ast,2.42,Tre Jones
1261,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,16.5,100,Player Props,Pts + Reb + Ast,2.0,Tre Jones
1262,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,22.5,302,Player Props,Pts + Reb + Ast,4.02,Tre Jones
1263,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,28.5,1030,Player Props,Pts + Reb + Ast,11.3,Tre Jones
1264,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,-208,Player Props,Pts + Reb + Ast,1.48,Doug McDermott
1265,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,21.5,1506,Player Props,Pts + Reb + Ast,16.06,Doug McDermott
1266,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,19.5,809,Player Props,Pts + Reb + Ast,9.09,Doug McDermott
1267,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,-108,Player Props,Pts + Reb + Ast,1.93,Doug McDermott
1268,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,23.5,2955,Player Props,Pts + Reb + Ast,30.55,Doug McDermott
1269,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,156,Player Props,Pts + Reb + Ast,2.56,Doug McDermott
1270,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,15.5,264,Player Props,Pts + Reb + Ast,3.64,Doug McDermott
1271,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,17.5,454,Player Props,Pts + Reb + Ast,5.54,Doug McDermott
1272,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,147,Player Props,Reb + Ast,2.47,Khris Middleton
1273,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,-312,Player Props,Reb + Ast,1.32,Khris Middleton
1274,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,-172,Player Props,Reb + Ast,1.58,Khris Middleton
1275,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,16.5,1393,Player Props,Reb + Ast,14.93,Khris Middleton
1276,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,15.5,852,Player Props,Reb + Ast,9.52,Khris Middleton
1277,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,-103,Player Props,Reb + Ast,1.97,Khris Middleton
1278,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,343,Player Props,Reb + Ast,4.43,Khris Middleton
1279,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,224,Player Props,Reb + Ast,3.24,Khris Middleton
1280,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,14.5,535,Player Props,Reb + Ast,6.35,Khris Middleton
1281,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,24.5,606,Player Props,Reb + Ast,7.06,Giannis Antetokounmpo
1282,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,22.5,314,Player Props,Reb + Ast,4.14,Giannis Antetokounmpo
1283,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,23.5,434,Player Props,Reb + Ast,5.34,Giannis Antetokounmpo
1284,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,25.5,857,Player Props,Reb + Ast,9.57,Giannis Antetokounmpo
1285,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,21.5,229,Player Props,Reb + Ast,3.29,Giannis Antetokounmpo
1286,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,20.5,168,Player Props,Reb + Ast,2.68,Giannis Antetokounmpo
1287,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,18.5,-110,Player Props,Reb + Ast,1.91,Giannis Antetokounmpo
1288,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,19.5,124,Player Props,Reb + Ast,2.24,Giannis Antetokounmpo
1289,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,17.5,-161,Player Props,Reb + Ast,1.62,Giannis Antetokounmpo
1290,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,-175,Player Props,Reb + Ast,1.57,Keldon Johnson
1291,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,-109,Player Props,Reb + Ast,1.92,Keldon Johnson
1292,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,14.5,189,Player Props,Reb + Ast,2.89,Keldon Johnson
1293,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,122,Player Props,Reb + Ast,2.22,Keldon Johnson
1294,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,17.5,555,Player Props,Reb + Ast,6.55,Keldon Johnson
1295,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,19.5,1160,Player Props,Reb + Ast,12.6,Keldon Johnson
1296,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,18.5,850,Player Props,Reb + Ast,9.5,Keldon Johnson
1297,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,16.5,395,Player Props,Reb + Ast,4.95,Keldon Johnson
1298,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,15.5,275,Player Props,Reb + Ast,3.75,Keldon Johnson
1299,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,1143,Player Props,Reb + Ast,12.43,Devin Vassell
1300,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,161,Player Props,Reb + Ast,2.61,Devin Vassell
1301,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,14.5,2001,Player Props,Reb + Ast,21.01,Devin Vassell
1302,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,256,Player Props,Reb + Ast,3.56,Devin Vassell
1303,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,676,Player Props,Reb + Ast,7.76,Devin Vassell
1304,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,411,Player Props,Reb + Ast,5.11,Devin Vassell
1305,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,101,Player Props,Reb + Ast,2.01,Devin Vassell
1306,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,-169,Player Props,Reb + Ast,1.59,Devin Vassell
1307,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,-323,Player Props,Reb + Ast,1.31,Devin Vassell
1308,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,-108,Player Props,Reb + Ast,1.93,Jeremy Sochan
1309,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,-185,Player Props,Reb + Ast,1.54,Jeremy Sochan
1310,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,358,Player Props,Reb + Ast,4.58,Jeremy Sochan
1311,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,16.5,1612,Player Props,Reb + Ast,17.12,Jeremy Sochan
1312,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,14.5,576,Player Props,Reb + Ast,6.76,Jeremy Sochan
1313,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,15.5,949,Player Props,Reb + Ast,10.49,Jeremy Sochan
1314,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,227,Player Props,Reb + Ast,3.27,Jeremy Sochan
1315,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,145,Player Props,Reb + Ast,2.45,Jeremy Sochan
1316,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,17.5,2837,Player Props,Reb + Ast,29.37,Jeremy Sochan
1317,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,19.5,847,Player Props,Reb + Ast,9.47,Damian Lillard
1318,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,14.5,144,Player Props,Reb + Ast,2.44,Damian Lillard
1319,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,18.5,580,Player Props,Reb + Ast,6.8,Damian Lillard
1320,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,-143,Player Props,Reb + Ast,1.7,Damian Lillard
1321,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,-227,Player Props,Reb + Ast,1.44,Damian Lillard
1322,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,103,Player Props,Reb + Ast,2.03,Damian Lillard
1323,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,16.5,284,Player Props,Reb + Ast,3.84,Damian Lillard
1324,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,17.5,404,Player Props,Reb + Ast,5.04,Damian Lillard
1325,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,15.5,202,Player Props,Reb + Ast,3.02,Damian Lillard
1326,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,976,Player Props,Reb + Ast,10.76,Malaki Branham
1327,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,132,Player Props,Reb + Ast,2.32,Malaki Branham
1328,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,213,Player Props,Reb + Ast,3.13,Malaki Branham
1329,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,-125,Player Props,Reb + Ast,1.8,Malaki Branham
1330,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,3163,Player Props,Reb + Ast,32.63,Malaki Branham
1331,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,346,Player Props,Reb + Ast,4.46,Malaki Branham
1332,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,573,Player Props,Reb + Ast,6.73,Malaki Branham
1333,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,-238,Player Props,Reb + Ast,1.42,Malaki Branham
1334,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,1723,Player Props,Reb + Ast,18.23,Malaki Branham
1335,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,254,Player Props,Reb + Ast,3.54,Tre Jones
1336,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,-111,Player Props,Reb + Ast,1.9,Tre Jones
1337,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,362,Player Props,Reb + Ast,4.62,Tre Jones
1338,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,-175,Player Props,Reb + Ast,1.57,Tre Jones
1339,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,14.5,768,Player Props,Reb + Ast,8.68,Tre Jones
1340,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,179,Player Props,Reb + Ast,2.79,Tre Jones
1341,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,127,Player Props,Reb + Ast,2.27,Tre Jones
1342,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,523,Player Props,Reb + Ast,6.23,Tre Jones
1343,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,15.5,1146,Player Props,Reb + Ast,12.46,Tre Jones
1344,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,400,Player Props,Steals,5.0,Giannis Antetokounmpo
1345,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-400,Player Props,Steals,1.25,Giannis Antetokounmpo
1346,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,1000,Player Props,Steals,11.0,Giannis Antetokounmpo
1347,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,115,Player Props,Steals,2.15,Giannis Antetokounmpo
1348,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-200,Player Props,Steals,1.5,Brook Lopez
1349,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,225,Player Props,Steals,3.25,Brook Lopez
1350,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,750,Player Props,Steals,8.5,Brook Lopez
1351,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,1900,Player Props,Steals,20.0,Brook Lopez
1352,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-200,Player Props,Steals,1.5,Khris Middleton
1353,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,225,Player Props,Steals,3.25,Khris Middleton
1354,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,750,Player Props,Steals,8.5,Khris Middleton
1355,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,1900,Player Props,Steals,20.0,Khris Middleton
1356,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,400,Player Props,Steals,5.0,Zach Collins
1357,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-125,Player Props,Steals,1.8,Zach Collins
1358,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,2400,Player Props,Steals,25.0,Zach Collins
1359,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,800,Player Props,Steals,9.0,Zach Collins
1360,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,200,Player Props,Steals,3.0,Devin Vassell
1361,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,1700,Player Props,Steals,18.0,Devin Vassell
1362,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-222,Player Props,Steals,1.45,Devin Vassell
1363,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,600,Player Props,Steals,7.0,Devin Vassell
1364,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-222,Player Props,Steals,1.45,Keldon Johnson
1365,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,200,Player Props,Steals,3.0,Keldon Johnson
1366,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,1500,Player Props,Steals,16.0,Keldon Johnson
1367,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,700,Player Props,Steals,8.0,Keldon Johnson
1368,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-250,Player Props,Steals,1.4,Damian Lillard
1369,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,650,Player Props,Steals,7.5,Damian Lillard
1370,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,1500,Player Props,Steals,16.0,Damian Lillard
1371,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,175,Player Props,Steals,2.75,Damian Lillard
1372,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,2300,Player Props,Steals,24.0,Malaki Branham
1373,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,900,Player Props,Steals,10.0,Malaki Branham
1374,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-143,Player Props,Steals,1.7,Malaki Branham
1375,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,300,Player Props,Steals,4.0,Malaki Branham
1376,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,2100,Player Props,Steals,22.0,Jeremy Sochan
1377,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,800,Player Props,Steals,9.0,Jeremy Sochan
1378,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-167,Player Props,Steals,1.6,Jeremy Sochan
1379,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,275,Player Props,Steals,3.75,Jeremy Sochan
1380,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,2900,Player Props,Steals,30.0,Cedi Osman
1381,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,450,Player Props,Steals,5.5,Cedi Osman
1382,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,1400,Player Props,Steals,15.0,Cedi Osman
1383,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,100,Player Props,Steals,2.0,Cedi Osman
1384,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,800,Player Props,Steals,9.0,Tre Jones
1385,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,275,Player Props,Steals,3.75,Tre Jones
1386,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,2100,Player Props,Steals,22.0,Tre Jones
1387,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,0.5,-167,Player Props,Steals,1.6,Tre Jones
1388,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,-169,Player Props,Total Rebounds,1.59,Khris Middleton
1389,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,1540,Player Props,Total Rebounds,16.4,Khris Middleton
1390,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,861,Player Props,Total Rebounds,9.61,Khris Middleton
1391,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,2873,Player Props,Total Rebounds,29.73,Khris Middleton
1392,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,296,Player Props,Total Rebounds,3.96,Khris Middleton
1393,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,498,Player Props,Total Rebounds,5.98,Khris Middleton
1394,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,179,Player Props,Total Rebounds,2.79,Khris Middleton
1395,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,115,Player Props,Total Rebounds,2.15,Khris Middleton
1396,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,19.5,1775,Player Props,Total Rebounds,18.75,Giannis Antetokounmpo
1397,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,16.5,464,Player Props,Total Rebounds,5.64,Giannis Antetokounmpo
1398,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,17.5,709,Player Props,Total Rebounds,8.09,Giannis Antetokounmpo
1399,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,13.5,141,Player Props,Total Rebounds,2.41,Giannis Antetokounmpo
1400,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,15.5,309,Player Props,Total Rebounds,4.09,Giannis Antetokounmpo
1401,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,18.5,1108,Player Props,Total Rebounds,12.08,Giannis Antetokounmpo
1402,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,14.5,208,Player Props,Total Rebounds,3.08,Giannis Antetokounmpo
1403,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,-103,Player Props,Total Rebounds,1.97,Giannis Antetokounmpo
1404,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,-172,Player Props,Total Rebounds,1.58,Giannis Antetokounmpo
1405,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,348,Player Props,Total Rebounds,4.48,Brook Lopez
1406,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,10.5,852,Player Props,Total Rebounds,9.52,Brook Lopez
1407,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,11.5,1381,Player Props,Total Rebounds,14.81,Brook Lopez
1408,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,228,Player Props,Total Rebounds,3.28,Brook Lopez
1409,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,103,Player Props,Total Rebounds,2.03,Brook Lopez
1410,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,12.5,2306,Player Props,Total Rebounds,24.06,Brook Lopez
1411,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,-172,Player Props,Total Rebounds,1.58,Brook Lopez
1412,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,151,Player Props,Total Rebounds,2.51,Brook Lopez
1413,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,539,Player Props,Total Rebounds,6.39,Brook Lopez
1414,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,436,Player Props,Total Rebounds,5.36,Devin Vassell
1415,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,1968,Player Props,Total Rebounds,20.68,Devin Vassell
1416,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,120,Player Props,Total Rebounds,2.2,Devin Vassell
1417,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,900,Player Props,Total Rebounds,10.0,Devin Vassell
1418,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,220,Player Props,Total Rebounds,3.2,Devin Vassell
1419,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,-208,Player Props,Total Rebounds,1.48,Devin Vassell
1420,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,9.5,4603,Player Props,Total Rebounds,47.03,Devin Vassell
1421,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,-109,Player Props,Total Rebounds,1.92,Keldon Johnson
