,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
4776,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,0.5,124,Player Props,Points,2.24,Tyler Bertuzzi
4777,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,1700,Player Props,Points,18.0,Calle Jarnkrok
4778,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,12400,Player Props,Points,125.0,Calle Jarnkrok
4779,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,450,Player Props,Points,5.5,Calle Jarnkrok
4780,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,0.5,124,Player Props,Points,2.24,Calle Jarnkrok
4781,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,4900,Player Props,Points,50.0,Calle Jarnkrok
4782,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,1700,Player Props,Points,18.0,Matthew Knies
4783,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,4900,Player Props,Points,50.0,Matthew Knies
4784,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,450,Player Props,Points,5.5,Matthew Knies
4785,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,12400,Player Props,Points,125.0,Matthew Knies
4786,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,0.5,115,Player Props,Points,2.15,Matthew Knies
4787,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,4900,Player Props,Points,50.0,Max Domi
4788,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,1700,Player Props,Points,18.0,Max Domi
4789,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,12400,Player Props,Points,125.0,Max Domi
4790,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,450,Player Props,Points,5.5,Max Domi
4791,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,0.5,110,Player Props,Points,2.1,Max Domi
4792,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,1900,Player Props,Points,20.0,Blake Wheeler
4793,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,500,Player Props,Points,6.0,Blake Wheeler
4794,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,0.5,125,Player Props,Points,2.25,Blake Wheeler
4795,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,6400,Player Props,Points,65.0,Blake Wheeler
4796,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,14900,Player Props,Points,150.0,Blake Wheeler
4797,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,500,Player Props,Points,6.0,Noah Gregor
4798,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,0.5,125,Player Props,Points,2.25,Noah Gregor
4799,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,14900,Player Props,Points,150.0,Noah Gregor
4800,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,6400,Player Props,Points,65.0,Noah Gregor
4801,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,1900,Player Props,Points,20.0,Noah Gregor
4802,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,25.5,-172,Player Props,Saves,1.58,Martin Jones
4803,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,31.5,216,Player Props,Saves,3.16,Martin Jones
4804,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,35.5,503,Player Props,Saves,6.03,Martin Jones
4805,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,39.5,1283,Player Props,Saves,13.83,Martin Jones
4806,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,29.5,144,Player Props,Saves,2.44,Martin Jones
4807,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,37.5,792,Player Props,Saves,8.92,Martin Jones
4808,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,33.5,327,Player Props,Saves,4.27,Martin Jones
4809,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,27.5,-103,Player Props,Saves,1.97,Martin Jones
4810,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,26.5,-227,Player Props,Saves,1.44,Igor Shesterkin
4811,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,30.5,143,Player Props,Saves,2.43,Igor Shesterkin
4812,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,38.5,1286,Player Props,Saves,13.86,Igor Shesterkin
4813,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,32.5,239,Player Props,Saves,3.39,Igor Shesterkin
4814,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,34.5,404,Player Props,Saves,5.04,Igor Shesterkin
4815,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,28.5,-116,Player Props,Saves,1.86,Igor Shesterkin
4816,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,36.5,705,Player Props,Saves,8.05,Igor Shesterkin
4817,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,1389,Player Props,Shots on goal,14.89,Mika Zibanejad
4818,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,231,Player Props,Shots on goal,3.31,Mika Zibanejad
4819,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,6.5,3548,Player Props,Shots on goal,36.48,Mika Zibanejad
4820,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-400,Player Props,Shots on goal,1.25,Mika Zibanejad
4821,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,-102,Player Props,Shots on goal,1.98,Mika Zibanejad
4822,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,558,Player Props,Shots on goal,6.58,Mika Zibanejad
4823,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,-123,Player Props,Shots on goal,1.81,Chris Kreider
4824,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-526,Player Props,Shots on goal,1.19,Chris Kreider
4825,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,483,Player Props,Shots on goal,5.83,Chris Kreider
4826,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,1198,Player Props,Shots on goal,12.98,Chris Kreider
4827,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,6.5,3059,Player Props,Shots on goal,31.59,Chris Kreider
4828,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,200,Player Props,Shots on goal,3.0,Chris Kreider
4829,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,180,Player Props,Shots on goal,2.8,John Tavares
4830,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,344,Player Props,Shots on goal,4.44,John Tavares
4831,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,-294,Player Props,Shots on goal,1.34,John Tavares
4832,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,6.5,673,Player Props,Shots on goal,7.73,John Tavares
4833,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,7.5,1356,Player Props,Shots on goal,14.56,John Tavares
4834,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,-105,Player Props,Shots on goal,1.95,John Tavares
4835,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,-233,Player Props,Shots on goal,1.43,Auston Matthews
4836,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,6.5,252,Player Props,Shots on goal,3.52,Auston Matthews
4837,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,152,Player Props,Shots on goal,2.52,Auston Matthews
4838,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,-108,Player Props,Shots on goal,1.93,Auston Matthews
4839,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,7.5,420,Player Props,Shots on goal,5.2,Auston Matthews
4840,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,1048,Player Props,Shots on goal,11.48,Morgan Rielly
4841,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,118,Player Props,Shots on goal,2.18,Morgan Rielly
4842,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,231,Player Props,Shots on goal,3.31,Morgan Rielly
4843,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,6.5,2342,Player Props,Shots on goal,24.42,Morgan Rielly
4844,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-250,Player Props,Shots on goal,1.4,Morgan Rielly
4845,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,485,Player Props,Shots on goal,5.85,Morgan Rielly
4846,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,6.5,3556,Player Props,Shots on goal,36.56,Mitchell Marner
4847,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,1407,Player Props,Shots on goal,15.07,Mitchell Marner
4848,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,238,Player Props,Shots on goal,3.38,Mitchell Marner
4849,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,570,Player Props,Shots on goal,6.7,Mitchell Marner
4850,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,103,Player Props,Shots on goal,2.03,Mitchell Marner
4851,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-385,Player Props,Shots on goal,1.26,Mitchell Marner
4852,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,6.5,640,Player Props,Shots on goal,7.4,Artemi Panarin
4853,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,340,Player Props,Shots on goal,4.4,Artemi Panarin
4854,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,7.5,1175,Player Props,Shots on goal,12.75,Artemi Panarin
4855,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,-294,Player Props,Shots on goal,1.34,Artemi Panarin
4856,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,-101,Player Props,Shots on goal,1.99,Artemi Panarin
4857,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,181,Player Props,Shots on goal,2.81,Artemi Panarin
4858,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,224,Player Props,Shots on goal,3.24,Jacob Trouba
4859,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,682,Player Props,Shots on goal,7.82,Jacob Trouba
4860,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,2112,Player Props,Shots on goal,22.12,Jacob Trouba
4861,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-145,Player Props,Shots on goal,1.69,Jacob Trouba
4862,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,1999,Player Props,Shots on goal,20.99,Nicholas Robertson
4863,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,703,Player Props,Shots on goal,8.03,Nicholas Robertson
4864,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-115,Player Props,Shots on goal,1.87,Nicholas Robertson
4865,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,249,Player Props,Shots on goal,3.49,Nicholas Robertson
4866,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-118,Player Props,Shots on goal,1.85,K'Andre Miller
4867,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,808,Player Props,Shots on goal,9.08,K'Andre Miller
4868,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,2506,Player Props,Shots on goal,26.06,K'Andre Miller
4869,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,264,Player Props,Shots on goal,3.64,K'Andre Miller
4870,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,7.5,1026,Player Props,Shots on goal,11.26,William Nylander
4871,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,-455,Player Props,Shots on goal,1.22,William Nylander
4872,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,6.5,521,Player Props,Shots on goal,6.21,William Nylander
4873,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,271,Player Props,Shots on goal,3.71,William Nylander
4874,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,143,Player Props,Shots on goal,2.43,William Nylander
4875,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,-141,Player Props,Shots on goal,1.71,William Nylander
4876,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,168,Player Props,Shots on goal,2.68,Vincent Trocheck
4877,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-625,Player Props,Shots on goal,1.16,Vincent Trocheck
4878,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,6.5,2166,Player Props,Shots on goal,22.66,Vincent Trocheck
4879,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,895,Player Props,Shots on goal,9.95,Vincent Trocheck
4880,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,383,Player Props,Shots on goal,4.83,Vincent Trocheck
4881,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,-145,Player Props,Shots on goal,1.69,Vincent Trocheck
4882,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-137,Player Props,Shots on goal,1.73,Adam Fox
4883,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,1956,Player Props,Shots on goal,20.56,Adam Fox
4884,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,226,Player Props,Shots on goal,3.26,Adam Fox
4885,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,661,Player Props,Shots on goal,7.61,Adam Fox
4886,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,333,Player Props,Shots on goal,4.33,Alexis Lafreniere
4887,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-192,Player Props,Shots on goal,1.52,Alexis Lafreniere
4888,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,1951,Player Props,Shots on goal,20.51,Alexis Lafreniere
4889,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,794,Player Props,Shots on goal,8.94,Alexis Lafreniere
4890,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,142,Player Props,Shots on goal,2.42,Alexis Lafreniere
4891,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,608,Player Props,Shots on goal,7.08,Calle Jarnkrok
4892,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,216,Player Props,Shots on goal,3.16,Calle Jarnkrok
4893,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-137,Player Props,Shots on goal,1.73,Calle Jarnkrok
4894,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,1758,Player Props,Shots on goal,18.58,Calle Jarnkrok
4895,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,2002,Player Props,Shots on goal,21.02,Blake Wheeler
4896,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,244,Player Props,Shots on goal,3.44,Blake Wheeler
4897,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-116,Player Props,Shots on goal,1.86,Blake Wheeler
4898,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,689,Player Props,Shots on goal,7.89,Blake Wheeler
4899,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,265,Player Props,Shots on goal,3.65,Matthew Knies
4900,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,2310,Player Props,Shots on goal,24.1,Matthew Knies
4901,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,779,Player Props,Shots on goal,8.79,Matthew Knies
4902,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-111,Player Props,Shots on goal,1.9,Matthew Knies
4903,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-192,Player Props,Shots on goal,1.52,Tyler Bertuzzi
4904,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,133,Player Props,Shots on goal,2.33,Tyler Bertuzzi
4905,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,291,Player Props,Shots on goal,3.91,Tyler Bertuzzi
4906,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,1468,Player Props,Shots on goal,15.68,Tyler Bertuzzi
4907,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,645,Player Props,Shots on goal,7.45,Tyler Bertuzzi
4908,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,936,Player Props,Shots on goal,10.36,Max Domi
4909,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,102,Player Props,Shots on goal,2.02,Max Domi
4910,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,305,Player Props,Shots on goal,4.05,Max Domi
4911,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,2906,Player Props,Shots on goal,30.06,Max Domi
4912,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,905,Player Props,Shots on goal,10.05,Erik Gustafsson
4913,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,295,Player Props,Shots on goal,3.95,Erik Gustafsson
4914,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,2808,Player Props,Shots on goal,29.08,Erik Gustafsson
4915,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-102,Player Props,Shots on goal,1.98,Erik Gustafsson
4916,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,1.5,-167,Player Props,Shots on goal,1.6,Noah Gregor
4917,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,2.5,149,Player Props,Shots on goal,2.49,Noah Gregor
4918,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,4.5,754,Player Props,Shots on goal,8.54,Noah Gregor
4919,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,3.5,332,Player Props,Shots on goal,4.32,Noah Gregor
4920,,190785,new york rangers(away) vs toronto maple leafs(home),NHL,over,,5.5,1765,Player Props,Shots on goal,18.65,Noah Gregor
4921,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-143,Player Props,Assists,1.7,Ryan Nugent-Hopkins
4922,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,250,Player Props,Assists,3.5,Ryan Nugent-Hopkins
4923,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,225,Player Props,Assists,3.25,Darnell Nurse
4924,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1400,Player Props,Assists,15.0,Darnell Nurse
4925,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-114,Player Props,Assists,1.88,Mathew Barzal
4926,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,300,Player Props,Assists,4.0,Mathew Barzal
4927,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1100,Player Props,Assists,12.0,Kyle Palmieri
4928,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,200,Player Props,Assists,3.0,Kyle Palmieri
4929,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,250,Player Props,Assists,3.5,Leon Draisaitl
4930,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-143,Player Props,Assists,1.7,Leon Draisaitl
4931,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,150,Player Props,Assists,2.5,Brock Nelson
4932,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,700,Player Props,Assists,8.0,Brock Nelson
4933,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,225,Player Props,Assists,3.25,Jean-Gabriel Pageau
4934,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1700,Player Props,Assists,18.0,Jean-Gabriel Pageau
4935,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,150,Player Props,Assists,2.5,Connor McDavid
4936,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-222,Player Props,Assists,1.45,Connor McDavid
4937,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,175,Player Props,Assists,2.75,Anders Lee
4938,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,900,Player Props,Assists,10.0,Anders Lee
4939,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,500,Player Props,Assists,6.0,Zach Hyman
4940,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,125,Player Props,Assists,2.25,Zach Hyman
4941,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,330,Player Props,Assists,4.3,Warren Foegele
4942,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2400,Player Props,Assists,25.0,Warren Foegele
4943,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,250,Player Props,Assists,3.5,Evan Bouchard
4944,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-143,Player Props,Assists,1.7,Evan Bouchard
4945,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2400,Player Props,Assists,25.0,Ryan McLeod
4946,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,330,Player Props,Assists,4.3,Ryan McLeod
4947,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-143,Player Props,Assists,1.7,Noah Dobson
4948,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,250,Player Props,Assists,3.5,Noah Dobson
4949,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2400,Player Props,Assists,25.0,Alexander Romanov
4950,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,350,Player Props,Assists,4.5,Alexander Romanov
4951,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,600,Player Props,Assists,7.0,Connor Brown
4952,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2900,Player Props,Assists,30.0,Connor Brown
4953,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,600,Player Props,Assists,7.0,Bo Horvat
4954,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,125,Player Props,Assists,2.25,Bo Horvat
4955,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1625,Player Props,Assists,17.25,Mattias Ekholm
4956,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,250,Player Props,Assists,3.5,Mattias Ekholm
4957,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,250,Player Props,Assists,3.5,Pierre Engvall
4958,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1700,Player Props,Assists,18.0,Pierre Engvall
4959,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,900,Player Props,Assists,10.0,Evander Kane
4960,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,175,Player Props,Assists,2.75,Evander Kane
4961,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,350,Player Props,Assists,4.5,Mike Reilly
4962,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2400,Player Props,Assists,25.0,Mike Reilly
4963,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,6400,Player Props,Goals,65.0,Ryan Nugent-Hopkins
4964,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1200,Player Props,Goals,13.0,Ryan Nugent-Hopkins
4965,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,225,Player Props,Goals,3.25,Ryan Nugent-Hopkins
4966,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,120,Player Props,Goals,2.2,Leon Draisaitl
4967,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,2900,Player Props,Goals,30.0,Leon Draisaitl
4968,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,500,Player Props,Goals,6.0,Leon Draisaitl
4969,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,2400,Player Props,Goals,25.0,Connor McDavid
4970,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,400,Player Props,Goals,5.0,Connor McDavid
4971,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,100,Player Props,Goals,2.0,Connor McDavid
4972,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,6400,Player Props,Goals,65.0,Anders Lee
4973,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1200,Player Props,Goals,13.0,Anders Lee
4974,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,225,Player Props,Goals,3.25,Anders Lee
4975,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,700,Player Props,Goals,8.0,Brock Nelson
4976,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,160,Player Props,Goals,2.6,Brock Nelson
4977,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,3900,Player Props,Goals,40.0,Brock Nelson
4978,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1200,Player Props,Goals,13.0,Kyle Palmieri
4979,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,6400,Player Props,Goals,65.0,Kyle Palmieri
4980,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,225,Player Props,Goals,3.25,Kyle Palmieri
4981,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,400,Player Props,Goals,5.0,Jean-Gabriel Pageau
4982,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,9900,Player Props,Goals,100.0,Jean-Gabriel Pageau
4983,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1900,Player Props,Goals,20.0,Jean-Gabriel Pageau
4984,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,500,Player Props,Goals,6.0,Ryan McLeod
4985,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2400,Player Props,Goals,25.0,Ryan McLeod
4986,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,11900,Player Props,Goals,120.0,Ryan McLeod
4987,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,180,Player Props,Goals,2.8,Mathew Barzal
4988,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,900,Player Props,Goals,10.0,Mathew Barzal
4989,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,4900,Player Props,Goals,50.0,Mathew Barzal
4990,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,2900,Player Props,Goals,30.0,Zach Hyman
4991,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,120,Player Props,Goals,2.2,Zach Hyman
