,Teams,League,Category,Designation,Side,Name,Points,Odds,Units
285,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player C Points Over/Under,over,Neither,Leon Draisaitl Over 1.5,0.0,2.6,
286,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player C Points Over/Under,under,Neither,Leon Draisaitl Under 1.5,0.0,1.4546,
287,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player D Assists Over/Under,over,Neither,Ryan Nugent-Hopkins Over 0.5,0.0,2.1,
288,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player D Assists Over/Under,under,Neither,Ryan Nugent-Hopkins Under 0.5,0.0,1.6667,
289,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player D Points Over/Under,over,Neither,Ryan Nugent-Hopkins Over 0.5,0.0,1.6667,
290,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player D Points Over/Under,under,Neither,Ryan Nugent-Hopkins Under 0.5,0.0,2.1,
291,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player E Points Over/Under,over,Neither,Evan Bouchard Over 0.5,0.0,1.5556,
292,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player E Points Over/Under,under,Neither,Evan Bouchard Under 0.5,0.0,2.35,
293,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player E Assists Over/Under,over,Neither,Evan Bouchard Over 0.5,0.0,1.77,
294,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player E Assists Over/Under,under,Neither,Evan Bouchard Under 0.5,0.0,2.0,
295,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player F Assists Over/Under,over,Neither,Evander Kane Over 0.5,0.0,4.7,
296,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player F Assists Over/Under,under,Neither,Evander Kane Under 0.5,0.0,1.1667,
297,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player F Points Over/Under,over,Neither,Evander Kane Over 0.5,0.0,2.7,
298,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Player F Points Over/Under,under,Neither,Evander Kane Under 0.5,0.0,1.4348,
299,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player A Points Over/Under,over,Neither,Sam Reinhart Over 0.5,0.0,1.608,
300,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player A Points Over/Under,under,Neither,Sam Reinhart Under 0.5,0.0,2.2,
301,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player A Assists Over/Under,over,Neither,Sam Reinhart Over 0.5,0.0,2.45,
302,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player A Assists Over/Under,under,Neither,Sam Reinhart Under 0.5,0.0,1.5,
303,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player B Assists Over/Under,over,Neither,Carter Verhaeghe Over 0.5,0.0,2.45,
304,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player B Assists Over/Under,under,Neither,Carter Verhaeghe Under 0.5,0.0,1.5,
305,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player B Points Over/Under,over,Neither,Carter Verhaeghe Over 0.5,0.0,1.6456,
306,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player B Points Over/Under,under,Neither,Carter Verhaeghe Under 0.5,0.0,2.15,
307,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player C Points Over/Under,over,Neither,Matthew Tkachuk Over 0.5,0.0,1.6456,
308,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player C Points Over/Under,under,Neither,Matthew Tkachuk Under 0.5,0.0,2.15,
309,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player C Assists Over/Under,over,Neither,Matthew Tkachuk Over 0.5,0.0,2.2,
310,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player C Assists Over/Under,under,Neither,Matthew Tkachuk Under 0.5,0.0,1.608,
311,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player E Points Over/Under,over,Neither,Vladimir Tarasenko Over 0.5,0.0,2.5,
312,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player E Points Over/Under,under,Neither,Vladimir Tarasenko Under 0.5,0.0,1.5,
313,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player E Assists Over/Under,over,Neither,Vladimir Tarasenko Over 0.5,0.0,3.7,
314,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player E Assists Over/Under,under,Neither,Vladimir Tarasenko Under 0.5,0.0,1.25,
315,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player I Points Over/Under,over,Neither,Gustav Forsling Over 0.5,0.0,2.5,
316,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player I Points Over/Under,under,Neither,Gustav Forsling Under 0.5,0.0,1.5,
317,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player I Assists Over/Under,over,Neither,Gustav Forsling Over 0.5,0.0,3.1,
318,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Player I Assists Over/Under,under,Neither,Gustav Forsling Under 0.5,0.0,1.3572,
319,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Goalie Saves Over/Under,over,Neither,Stuart Skinner Over 25.5,0.0,1.834,
320,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Goalie Saves Over/Under,under,Neither,Stuart Skinner Under 25.5,0.0,1.9091,
321,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Goalie Saves Over/Under,over,Neither,Sergei Bobrovsky Over 25.5,0.0,1.9524,
322,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Goalie Saves Over/Under,under,Neither,Sergei Bobrovsky Under 25.5,0.0,1.8001,
323,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Goalie Shutout Over/Under,over,Neither,Stuart Skinner Over 0.5,0.0,11.0,
324,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Home Goalie Shutout Over/Under,under,Neither,Stuart Skinner Under 0.5,0.0,1.02,
325,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Goalie Shutout Over/Under,over,Neither,Sergei Bobrovsky Over 0.5,0.0,10.0,
326,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Away Goalie Shutout Over/Under,under,Neither,Sergei Bobrovsky Under 0.5,0.0,1.025,
327,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race to 2 Goals,,Neither,Edmonton Oilers,0.0,1.7693,
328,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race to 2 Goals,,Neither,Florida Panthers,0.0,2.05,
329,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race to 2 Goals,,Neither,Neither,0.0,23.0,
330,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race to 3 Goals,,Neither,Edmonton Oilers,0.0,2.0,
331,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race to 3 Goals,,Neither,Florida Panthers,0.0,2.45,
332,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race to 3 Goals,,Neither,Neither,0.0,5.25,
333,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race to 4 Goals,,Neither,Edmonton Oilers,0.0,2.85,
334,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race to 4 Goals,,Neither,Florida Panthers,0.0,3.5,
335,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race to 4 Goals,,Neither,Neither,0.0,2.15,
336,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race To 5 Goals,,Neither,Edmonton Oilers,0.0,4.75,
337,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race To 5 Goals,,Neither,Florida Panthers,0.0,6.5,
338,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race To 5 Goals,,Neither,Neither,0.0,1.3637,
339,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race To 6 Goals,,Neither,Edmonton Oilers,0.0,10.0,
340,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race To 6 Goals,,Neither,Florida Panthers,0.0,14.0,
341,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Race To 6 Goals,,Neither,Neither,0.0,1.1,
342,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Money Line (3-Way OF),,Neither,Edmonton Oilers,0.0,2.75,
343,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Money Line (3-Way OF),,Neither,Florida Panthers,0.0,2.9,
344,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Money Line (3-Way OF),,Neither,Draw,0.0,2.5,
345,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Money Line OF,,Neither,Edmonton Oilers,0.0,1.8334,
346,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Money Line OF,,Neither,Florida Panthers,0.0,1.9091,
347,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread,,Home,Edmonton Oilers -1.5,-1.5,7.5,
348,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread,,Away,Florida Panthers +1.5,1.5,1.0834,
349,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread,,Home,Edmonton Oilers -0.5,-0.5,2.75,
350,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread,,Away,Florida Panthers +0.5,0.5,1.4167,
351,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread,,Home,Edmonton Oilers +0.5,0.5,1.3847,
352,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread,,Away,Florida Panthers -0.5,-0.5,2.9,
353,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread,,Home,Edmonton Oilers +1.5,1.5,1.0834,
354,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread,,Away,Florida Panthers -1.5,-1.5,7.5,
355,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total,over,Neither,Over 0.5,0.5,1.2223,
356,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total,under,Neither,Under 0.5,0.5,4.1,
357,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total,over,Neither,Over 1.5,1.5,2.0,
358,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total,under,Neither,Under 1.5,1.5,1.7693,
359,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total,over,Neither,Over 2.5,2.5,4.3,
360,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total,under,Neither,Under 2.5,2.5,1.2,
361,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total,over,Neither,Over 3.5,3.5,10.0,
362,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total,under,Neither,Under 3.5,3.5,1.0572,
363,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Home Total (2-Way OF),over,Home,Over 0.5,0.5,1.7143,
364,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Home Total (2-Way OF),under,Home,Under 0.5,0.5,2.05,
365,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Away Total (2-Way OF),over,Away,Over 0.5,0.5,1.7693,
366,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Away Total (2-Way OF),under,Away,Under 0.5,0.5,2.0,
367,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread (3-Way OF),,Home,Edmonton Oilers +1,1.0,1.3847,
368,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread (3-Way OF),,Away,Florida Panthers -1,-1.0,7.5,
369,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Spread (3-Way OF),,Neither,Tie +1,1.0,4.1,
370,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total (3-Way OF),over,Neither,Over 1,1.0,2.0,
371,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total (3-Way OF),under,Neither,Under 1,1.0,4.1,
372,Florida Panthers(away) vs Edmonton Oilers(home),NHL,First Period Total (3-Way OF),,Neither,Exactly 1,1.0,2.75,
373,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Draw 0-0,0.0,4.1,
374,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Edmonton Oilers 1-0,0.0,5.0,
375,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Edmonton Oilers 2-0,0.0,11.0,
376,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Edmonton Oilers 3-0,0.0,26.0,
377,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Florida Panthers 1-0,0.0,5.0,
378,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Florida Panthers 2-0,0.0,11.5,
379,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Florida Panthers 3-0,0.0,26.0,
380,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Draw 1-1,0.0,6.0,
381,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Edmonton Oilers 2-1,0.0,13.0,
382,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Edmonton Oilers 3-1,0.0,36.0,
383,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Florida Panthers 2-1,0.0,14.0,
384,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Florida Panthers 3-1,0.0,31.0,
385,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Draw 2-2,0.0,23.0,
386,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Edmonton Oilers 3-2,0.0,71.0,
387,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Florida Panthers 3-2,0.0,91.0,
388,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Correct Score OF,,Neither,Draw 3-3,0.0,301.0,
389,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Double Chance OF,,Neither,Edmonton Oilers Or Tie,0.0,1.3847,
390,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Double Chance OF,,Neither,Florida Panthers Or Tie,0.0,1.4167,
391,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Double Chance OF,,Neither,Edmonton Oilers Or Florida Panthers,0.0,1.5,
392,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Goals Odd/even OF,,Neither,Odd,0.0,1.9524,
393,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Goals Odd/even OF,,Neither,Even,0.0,1.8,
394,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Both Teams To Score 1 Or More Goals OF,,Neither,Yes,0.0,3.0,
395,Florida Panthers(away) vs Edmonton Oilers(home),NHL,1st Period Both Teams To Score 1 Or More Goals OF,,Neither,No,0.0,1.3637,
396,Florida Panthers(away) vs Edmonton Oilers(home),NHL,2nd Period Money Line (3-Way OF),,Neither,Edmonton Oilers,0.0,2.4,
397,Florida Panthers(away) vs Edmonton Oilers(home),NHL,2nd Period Money Line (3-Way OF),,Neither,Florida Panthers,0.0,3.0,
398,Florida Panthers(away) vs Edmonton Oilers(home),NHL,2nd Period Money Line (3-Way OF),,Neither,Draw,0.0,2.85,
399,Florida Panthers(away) vs Edmonton Oilers(home),NHL,2nd Period Money Line OF,,Neither,Edmonton Oilers,0.0,1.6897,
400,Florida Panthers(away) vs Edmonton Oilers(home),NHL,2nd Period Money Line OF,,Neither,Florida Panthers,0.0,2.1,
401,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Spread,,Home,Edmonton Oilers -1.5,-1.5,5.25,
402,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Spread,,Away,Florida Panthers +1.5,1.5,1.1429,
403,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Spread,,Home,Edmonton Oilers -0.5,-0.5,2.4,
404,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Spread,,Away,Florida Panthers +0.5,0.5,1.5556,
405,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Spread,,Home,Edmonton Oilers +0.5,0.5,1.3637,
406,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Spread,,Away,Florida Panthers -0.5,-0.5,3.0,
407,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Spread,,Home,Edmonton Oilers +1.5,1.5,1.0834,
408,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Spread,,Away,Florida Panthers -1.5,-1.5,7.5,
409,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Total,over,Neither,Over 1.5,1.5,1.5883,
410,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Total,under,Neither,Under 1.5,1.5,2.3,
411,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Total,over,Neither,Over 2.5,2.5,2.85,
412,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Total,under,Neither,Under 2.5,2.5,1.4,
413,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Total,over,Neither,Over 3.5,3.5,5.75,
414,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Total,under,Neither,Under 3.5,3.5,1.125,
415,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Total,over,Neither,Over 4.5,4.5,13.0,
416,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Total,under,Neither,Under 4.5,4.5,1.0334,
417,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Home Total (2-Way OF),over,Home,Over 0.5,0.5,1.4445,
418,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Home Total (2-Way OF),under,Home,Under 0.5,0.5,2.65,
419,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Home Total (2-Way OF),over,Home,Over 1.5,1.5,3.0,
420,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Home Total (2-Way OF),under,Home,Under 1.5,1.5,1.3637,
421,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Away Total (2-Way OF),over,Away,Over 0.5,0.5,1.5715,
422,Florida Panthers(away) vs Edmonton Oilers(home),NHL,Second Period Away Total (2-Way OF),under,Away,Under 0.5,0.5,2.35,
