,index,cutoffAt,isAlternate,key,limits,matchupId,period,prices,status,type,version,side,designation,price,points,participantId
0,0,2024-07-07T01:40:00+00:00,False,s;0;m,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'home', 'price': -121}",open,moneyline,2595401944.0,,home,-121,nan,
1,0,2024-07-07T01:40:00+00:00,False,s;0;m,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'away', 'price': 112}",open,moneyline,2595401944.0,,away,112,nan,
2,1,2024-07-07T01:40:00+00:00,False,s;0;tt;3.5;home,"[{'amount': 2000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 3.5, 'price': -129}",open,team_total,2595401944.0,home,over,-129,3.5,
3,1,2024-07-07T01:40:00+00:00,False,s;0;tt;3.5;home,"[{'amount': 2000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 3.5, 'price': 110}",open,team_total,2595401944.0,home,under,110,3.5,
4,2,2024-07-07T01:40:00+00:00,False,s;0;tt;3.5;away,"[{'amount': 2000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 3.5, 'price': -116}",open,team_total,2595401944.0,away,over,-116,3.5,
5,2,2024-07-07T01:40:00+00:00,False,s;0;tt;3.5;away,"[{'amount': 2000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 3.5, 'price': -101}",open,team_total,2595401944.0,away,under,-101,3.5,
6,3,2024-07-07T01:40:00+00:00,False,s;0;s;-1.5,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'home', 'points': -1.5, 'price': 175}",open,spread,2595401944.0,,home,175,-1.5,
7,3,2024-07-07T01:40:00+00:00,False,s;0;s;-1.5,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'away', 'points': 1.5, 'price': -197}",open,spread,2595401944.0,,away,-197,1.5,
8,4,2024-07-07T01:40:00+00:00,True,s;0;s;1.5,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'home', 'points': 1.5, 'price': -219}",open,spread,2595401944.0,,home,-219,1.5,
9,4,2024-07-07T01:40:00+00:00,True,s;0;s;1.5,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'away', 'points': -1.5, 'price': 180}",open,spread,2595401944.0,,away,180,-1.5,
10,5,2024-07-07T01:40:00+00:00,True,s;0;s;1.0,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'home', 'points': 1.0, 'price': -174}",open,spread,2595401944.0,,home,-174,1.0,
11,5,2024-07-07T01:40:00+00:00,True,s;0;s;1.0,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'away', 'points': -1.0, 'price': 149}",open,spread,2595401944.0,,away,149,-1.0,
12,6,2024-07-07T01:40:00+00:00,True,s;0;s;-1.0,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'home', 'points': -1.0, 'price': 124}",open,spread,2595401944.0,,home,124,-1.0,
13,6,2024-07-07T01:40:00+00:00,True,s;0;s;-1.0,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'away', 'points': 1.0, 'price': -140}",open,spread,2595401944.0,,away,-140,1.0,
14,7,2024-07-07T01:40:00+00:00,True,s;0;s;-2.0,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'home', 'points': -2.0, 'price': 240}",open,spread,2595401944.0,,home,240,-2.0,
15,7,2024-07-07T01:40:00+00:00,True,s;0;s;-2.0,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'away', 'points': 2.0, 'price': -285}",open,spread,2595401944.0,,away,-285,2.0,
16,8,2024-07-07T01:40:00+00:00,True,s;0;s;-2.5,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'home', 'points': -2.5, 'price': 270}",open,spread,2595401944.0,,home,270,-2.5,
17,8,2024-07-07T01:40:00+00:00,True,s;0;s;-2.5,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'away', 'points': 2.5, 'price': -337}",open,spread,2595401944.0,,away,-337,2.5,
18,9,2024-07-07T01:40:00+00:00,True,s;0;s;-3.0,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'home', 'points': -3.0, 'price': 373}",open,spread,2595401944.0,,home,373,-3.0,
19,9,2024-07-07T01:40:00+00:00,True,s;0;s;-3.0,"[{'amount': 10000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'away', 'points': 3.0, 'price': -522}",open,spread,2595401944.0,,away,-522,3.0,
20,10,2024-07-07T01:40:00+00:00,False,s;0;ou;7.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 7.5, 'price': -104}",open,total,2595401944.0,,over,-104,7.5,
21,10,2024-07-07T01:40:00+00:00,False,s;0;ou;7.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 7.5, 'price': -108}",open,total,2595401944.0,,under,-108,7.5,
22,11,2024-07-07T01:40:00+00:00,True,s;0;ou;4.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 4.5, 'price': -518}",open,total,2595401944.0,,over,-518,4.5,
23,11,2024-07-07T01:40:00+00:00,True,s;0;ou;4.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 4.5, 'price': 371}",open,total,2595401944.0,,under,371,4.5,
24,12,2024-07-07T01:40:00+00:00,True,s;0;ou;6.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 6.0, 'price': -220}",open,total,2595401944.0,,over,-220,6.0,
25,12,2024-07-07T01:40:00+00:00,True,s;0;ou;6.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 6.0, 'price': 190}",open,total,2595401944.0,,under,190,6.0,
26,13,2024-07-07T01:40:00+00:00,True,s;0;ou;6.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 6.5, 'price': -168}",open,total,2595401944.0,,over,-168,6.5,
27,13,2024-07-07T01:40:00+00:00,True,s;0;ou;6.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 6.5, 'price': 148}",open,total,2595401944.0,,under,148,6.5,
28,14,2024-07-07T01:40:00+00:00,True,s;0;ou;7.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 7.0, 'price': -139}",open,total,2595401944.0,,over,-139,7.0,
29,14,2024-07-07T01:40:00+00:00,True,s;0;ou;7.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 7.0, 'price': 123}",open,total,2595401944.0,,under,123,7.0,
30,15,2024-07-07T01:40:00+00:00,True,s;0;ou;8.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 8.0, 'price': 114}",open,total,2595401944.0,,over,114,8.0,
31,15,2024-07-07T01:40:00+00:00,True,s;0;ou;8.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 8.0, 'price': -128}",open,total,2595401944.0,,under,-128,8.0,
32,16,2024-07-07T01:40:00+00:00,True,s;0;ou;8.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 8.5, 'price': 133}",open,total,2595401944.0,,over,133,8.5,
33,16,2024-07-07T01:40:00+00:00,True,s;0;ou;8.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 8.5, 'price': -150}",open,total,2595401944.0,,under,-150,8.5,
34,17,2024-07-07T01:40:00+00:00,True,s;0;ou;9.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 9.0, 'price': 174}",open,total,2595401944.0,,over,174,9.0,
35,17,2024-07-07T01:40:00+00:00,True,s;0;ou;9.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 9.0, 'price': -200}",open,total,2595401944.0,,under,-200,9.0,
36,18,2024-07-07T01:40:00+00:00,True,s;0;ou;11.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'over', 'points': 11.5, 'price': 379}",open,total,2595401944.0,,over,379,11.5,
37,18,2024-07-07T01:40:00+00:00,True,s;0;ou;11.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,0,"{'designation': 'under', 'points': 11.5, 'price': -532}",open,total,2595401944.0,,under,-532,11.5,
38,19,2024-07-07T01:40:00+00:00,False,s;1;tt;1.5;home,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'over', 'points': 1.5, 'price': -137}",open,team_total,2595401944.0,home,over,-137,1.5,
39,19,2024-07-07T01:40:00+00:00,False,s;1;tt;1.5;home,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'under', 'points': 1.5, 'price': 112}",open,team_total,2595401944.0,home,under,112,1.5,
40,20,2024-07-07T01:40:00+00:00,False,s;1;tt;1.5;away,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'over', 'points': 1.5, 'price': -126}",open,team_total,2595401944.0,away,over,-126,1.5,
41,20,2024-07-07T01:40:00+00:00,False,s;1;tt;1.5;away,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'under', 'points': 1.5, 'price': 104}",open,team_total,2595401944.0,away,under,104,1.5,
42,21,2024-07-07T01:40:00+00:00,False,s;1;s;0.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'home', 'points': 0.0, 'price': -111}",open,spread,2595401944.0,,home,-111,0.0,
43,21,2024-07-07T01:40:00+00:00,False,s;1;s;0.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'away', 'points': -0.0, 'price': -102}",open,spread,2595401944.0,,away,-102,-0.0,
44,22,2024-07-07T01:40:00+00:00,True,s;1;s;1.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'home', 'points': 1.0, 'price': -244}",open,spread,2595401944.0,,home,-244,1.0,
45,22,2024-07-07T01:40:00+00:00,True,s;1;s;1.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'away', 'points': -1.0, 'price': 199}",open,spread,2595401944.0,,away,199,-1.0,
46,23,2024-07-07T01:40:00+00:00,True,s;1;s;0.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'home', 'points': 0.5, 'price': -156}",open,spread,2595401944.0,,home,-156,0.5,
47,23,2024-07-07T01:40:00+00:00,True,s;1;s;0.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'away', 'points': -0.5, 'price': 135}",open,spread,2595401944.0,,away,135,-0.5,
48,24,2024-07-07T01:40:00+00:00,True,s;1;s;-0.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'home', 'points': -0.5, 'price': 126}",open,spread,2595401944.0,,home,126,-0.5,
49,24,2024-07-07T01:40:00+00:00,True,s;1;s;-0.5,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'away', 'points': 0.5, 'price': -145}",open,spread,2595401944.0,,away,-145,0.5,
50,25,2024-07-07T01:40:00+00:00,True,s;1;s;-1.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'home', 'points': -1.0, 'price': 179}",open,spread,2595401944.0,,home,179,-1.0,
51,25,2024-07-07T01:40:00+00:00,True,s;1;s;-1.0,"[{'amount': 5000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'away', 'points': 1.0, 'price': -217}",open,spread,2595401944.0,,away,-217,1.0,
52,26,2024-07-07T01:40:00+00:00,False,s;1;ou;4.0,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'over', 'points': 4.0, 'price': -103}",open,total,2595401944.0,,over,-103,4.0,
53,26,2024-07-07T01:40:00+00:00,False,s;1;ou;4.0,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'under', 'points': 4.0, 'price': -111}",open,total,2595401944.0,,under,-111,4.0,
54,27,2024-07-07T01:40:00+00:00,True,s;1;ou;3.0,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'over', 'points': 3.0, 'price': -209}",open,total,2595401944.0,,over,-209,3.0,
55,27,2024-07-07T01:40:00+00:00,True,s;1;ou;3.0,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'under', 'points': 3.0, 'price': 177}",open,total,2595401944.0,,under,177,3.0,
56,28,2024-07-07T01:40:00+00:00,True,s;1;ou;3.5,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'over', 'points': 3.5, 'price': -137}",open,total,2595401944.0,,over,-137,3.5,
57,28,2024-07-07T01:40:00+00:00,True,s;1;ou;3.5,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'under', 'points': 3.5, 'price': 119}",open,total,2595401944.0,,under,119,3.5,
58,29,2024-07-07T01:40:00+00:00,True,s;1;ou;4.5,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'over', 'points': 4.5, 'price': 127}",open,total,2595401944.0,,over,127,4.5,
59,29,2024-07-07T01:40:00+00:00,True,s;1;ou;4.5,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'under', 'points': 4.5, 'price': -146}",open,total,2595401944.0,,under,-146,4.5,
60,30,2024-07-07T01:40:00+00:00,True,s;1;ou;5.0,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'over', 'points': 5.0, 'price': 168}",open,total,2595401944.0,,over,168,5.0,
61,30,2024-07-07T01:40:00+00:00,True,s;1;ou;5.0,"[{'amount': 3000, 'type': 'maxRiskStake'}]",1593490645,1,"{'designation': 'under', 'points': 5.0, 'price': -197}",open,total,2595401944.0,,under,-197,5.0,
62,31,2024-07-07T01:40:00+00:00,False,s;3;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,3,"{'designation': 'home', 'price': 277}",open,moneyline,2595401944.0,,home,277,nan,
63,31,2024-07-07T01:40:00+00:00,False,s;3;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,3,"{'designation': 'away', 'price': 323}",open,moneyline,2595401944.0,,away,323,nan,
64,31,2024-07-07T01:40:00+00:00,False,s;3;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,3,"{'designation': 'draw', 'price': -134}",open,moneyline,2595401944.0,,draw,-134,nan,
65,32,2024-07-07T01:40:00+00:00,False,s;3;s;0.0,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,3,"{'designation': 'home', 'points': 0.0, 'price': -124}",open,spread,2595401944.0,,home,-124,0.0,
66,32,2024-07-07T01:40:00+00:00,False,s;3;s;0.0,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,3,"{'designation': 'away', 'points': -0.0, 'price': 106}",open,spread,2595401944.0,,away,106,-0.0,
67,33,2024-07-07T01:40:00+00:00,False,s;3;ou;0.5,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,3,"{'designation': 'over', 'points': 0.5, 'price': 102}",open,total,2595401944.0,,over,102,0.5,
68,33,2024-07-07T01:40:00+00:00,False,s;3;ou;0.5,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593490645,3,"{'designation': 'under', 'points': 0.5, 'price': -119}",open,total,2595401944.0,,under,-119,0.5,
69,34,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551771,0,"{'participantId': 1593551778, 'price': -135}",,moneyline,,,,-135,nan,1593551778.0
70,34,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551771,0,"{'participantId': 1593551779, 'price': 117}",,moneyline,,,,117,nan,1593551779.0
71,35,2024-07-07T01:40:00+00:00,False,s;0;ou;24.5,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593551794,0,"{'designation': 'over', 'points': 24.5, 'price': -111}",open,total,2595401944.0,,over,-111,24.5,
72,35,2024-07-07T01:40:00+00:00,False,s;0;ou;24.5,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593551794,0,"{'designation': 'under', 'points': 24.5, 'price': -109}",open,total,2595401944.0,,under,-109,24.5,
73,36,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593551858,1,"{'participantId': 1593551861, 'price': -104}",,moneyline,4235230161.0,,,-104,nan,1593551861.0
74,36,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593551858,1,"{'participantId': 1593551862, 'price': -110}",,moneyline,4235230161.0,,,-110,nan,1593551862.0
75,37,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551867,0,"{'participantId': 1593551872, 'price': 484}",,moneyline,4236004191.0,,,484,nan,1593551872.0
76,37,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551867,0,"{'participantId': 1593551873, 'price': 454}",,moneyline,4236004191.0,,,454,nan,1593551873.0
77,37,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551867,0,"{'participantId': 1593551874, 'price': 487}",,moneyline,4236004191.0,,,487,nan,1593551874.0
78,37,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551867,0,"{'participantId': 1593551875, 'price': 587}",,moneyline,4236004191.0,,,587,nan,1593551875.0
79,37,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551867,0,"{'participantId': 1593551876, 'price': 753}",,moneyline,4236004191.0,,,753,nan,1593551876.0
80,37,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551867,0,"{'participantId': 1593551877, 'price': 1000}",,moneyline,4236004191.0,,,1000,nan,1593551877.0
81,37,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551867,0,"{'participantId': 1593551878, 'price': 618}",,moneyline,4236004191.0,,,618,nan,1593551878.0
82,37,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551867,0,"{'participantId': 1593551870, 'price': 1063}",,moneyline,4236004191.0,,,1063,nan,1593551870.0
83,37,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551867,0,"{'participantId': 1593551871, 'price': 621}",,moneyline,4236004191.0,,,621,nan,1593551871.0
84,38,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593551937,1,"{'participantId': 1593551939, 'price': 115}",,moneyline,4235383416.0,,,115,nan,1593551939.0
85,38,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593551937,1,"{'participantId': 1593551940, 'price': -132}",,moneyline,4235383416.0,,,-132,nan,1593551940.0
86,39,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551955,0,"{'participantId': 1593551958, 'price': -104}",,moneyline,4236004191.0,,,-104,nan,1593551958.0
87,39,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593551955,0,"{'participantId': 1593551959, 'price': -111}",,moneyline,4236004191.0,,,-111,nan,1593551959.0
88,40,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552028,0,"{'participantId': 1593552032, 'price': 544}",,moneyline,4236004191.0,,,544,nan,1593552032.0
89,40,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552028,0,"{'participantId': 1593552033, 'price': 465}",,moneyline,4236004191.0,,,465,nan,1593552033.0
90,40,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552028,0,"{'participantId': 1593552034, 'price': 470}",,moneyline,4236004191.0,,,470,nan,1593552034.0
91,40,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552028,0,"{'participantId': 1593552035, 'price': 521}",,moneyline,4236004191.0,,,521,nan,1593552035.0
92,40,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552028,0,"{'participantId': 1593552036, 'price': 633}",,moneyline,4236004191.0,,,633,nan,1593552036.0
93,40,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552028,0,"{'participantId': 1593552037, 'price': 803}",,moneyline,4236004191.0,,,803,nan,1593552037.0
94,40,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552028,0,"{'participantId': 1593552038, 'price': 1052}",,moneyline,4236004191.0,,,1052,nan,1593552038.0
95,40,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552028,0,"{'participantId': 1593552039, 'price': 623}",,moneyline,4236004191.0,,,623,nan,1593552039.0
96,40,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552028,0,"{'participantId': 1593552031, 'price': 907}",,moneyline,4236004191.0,,,907,nan,1593552031.0
97,41,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552054,0,"{'participantId': 1593552057, 'price': -164}",,moneyline,4235983106.0,,,-164,nan,1593552057.0
98,41,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552054,0,"{'participantId': 1593552058, 'price': 141}",,moneyline,4235983106.0,,,141,nan,1593552058.0
99,42,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552070,0,"{'participantId': 1593552073, 'price': -103}",,moneyline,,,,-103,nan,1593552073.0
100,42,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552070,0,"{'participantId': 1593552074, 'price': -111}",,moneyline,,,,-111,nan,1593552074.0
101,43,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552098,1,"{'participantId': 1593552101, 'price': 354}",,moneyline,4235383416.0,,,354,nan,1593552101.0
102,43,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552098,1,"{'participantId': 1593552102, 'price': 340}",,moneyline,4235383416.0,,,340,nan,1593552102.0
103,43,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552098,1,"{'participantId': 1593552103, 'price': 1781}",,moneyline,4235383416.0,,,1781,nan,1593552103.0
104,43,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552098,1,"{'participantId': 1593552104, 'price': 310}",,moneyline,4235383416.0,,,310,nan,1593552104.0
105,43,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552098,1,"{'participantId': 1593552105, 'price': 316}",,moneyline,4235383416.0,,,316,nan,1593552105.0
106,43,2024-07-07T01:40:00+00:00,,s;1;m,"[{'amount': 1000, 'type': 'maxRiskStake'}]",1593552098,1,"{'participantId': 1593552106, 'price': 516}",,moneyline,4235383416.0,,,516,nan,1593552106.0
107,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552129, 'price': 3873}",,moneyline,4236004191.0,,,3873,nan,1593552129.0
108,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552130, 'price': 3631}",,moneyline,4236004191.0,,,3631,nan,1593552130.0
109,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552131, 'price': 3745}",,moneyline,4236004191.0,,,3745,nan,1593552131.0
110,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552132, 'price': 4286}",,moneyline,4236004191.0,,,4286,nan,1593552132.0
111,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552133, 'price': 4977}",,moneyline,4236004191.0,,,4977,nan,1593552133.0
112,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552134, 'price': 5803}",,moneyline,4236004191.0,,,5803,nan,1593552134.0
113,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552135, 'price': 6935}",,moneyline,4236004191.0,,,6935,nan,1593552135.0
114,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552136, 'price': 3150}",,moneyline,4236004191.0,,,3150,nan,1593552136.0
115,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552137, 'price': 2280}",,moneyline,4236004191.0,,,2280,nan,1593552137.0
116,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552138, 'price': 2431}",,moneyline,4236004191.0,,,2431,nan,1593552138.0
117,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552139, 'price': 2725}",,moneyline,4236004191.0,,,2725,nan,1593552139.0
118,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552140, 'price': 3320}",,moneyline,4236004191.0,,,3320,nan,1593552140.0
119,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552141, 'price': 4074}",,moneyline,4236004191.0,,,4074,nan,1593552141.0
120,44,2024-07-07T01:40:00+00:00,,s;0;m,"[{'amount': 500, 'type': 'maxRiskStake'}]",1593552126,0,"{'participantId': 1593552142, 'price': 5072}",,moneyline,4236004191.0,,,5072,nan,1593552142.0
