Teams_x,League_x,Category_x,Designation_x,Side_x,Name_x,Points_x,PB Decimal Odds,PB American Odds,Key,Period,GameId,Teams_y,League_y,Designation_y,Side_y,Points_y,BO Odds,BO dec_odds,Category_y,Name_y,Teams,League,Category,Designation,Side,Name,Points,Odds,American Odds
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,10.0,1.3257329,-307.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,10.5,3.42,242.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,10.5,1.29498526,-339.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,11.0,4.26,326.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,11.0,1.20576132,-486.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,11.5,4.52,352.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,11.5,1.18656717,-536.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,12.0,5.32,432.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,12.0,1.14084508,-710.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,12.5,5.51,451.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Alternate,,,,12.5,1.13333334,-750.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Money Line (Away Listed Pitcher - Aaron Nola must start),,away,,,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Money Line (Away Listed Pitcher - Aaron Nola must start),,home,,,1.74074075,-135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Money Line (Both Listed Pitchers - Aaron Nola and Max Fried must start),,away,,,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Money Line (Both Listed Pitchers - Aaron Nola and Max Fried must start),,home,,,1.74074075,-135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Money Line (Home Listed Pitcher - Max Fried must start),,away,,,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Money Line (Home Listed Pitcher - Max Fried must start),,home,,,1.74074075,-135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Runs (3 Way),,,,8.0,2.1,110.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Runs (3 Way),,,,8.0,9.0,800.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Runs (3 Way),,,,8.0,1.83333334,-120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Adam Duvall,0.5,5.75,475.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Adam Duvall,0.5,1.11,-900.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Alec Bohm,0.5,7.5,650.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Alec Bohm,0.5,1.06,-1600.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Austin Riley,0.5,6.0,500.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Austin Riley,0.5,1.1,-1000.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Bryson Stott,0.5,12.0,1100.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Bryson Stott,0.5,1.01,-10000.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Cristian Pache,0.5,13.0,1200.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Cristian Pache,0.5,1.005,-20000.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Edmundo Sosa,0.5,8.0,700.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Edmundo Sosa,0.5,1.05,-1800.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Eli White,0.5,8.5,750.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Eli White,0.5,1.04,-2500.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Jarred Kelenic,0.5,5.5,450.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Jarred Kelenic,0.5,1.11,-900.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Marcell Ozuna,0.5,4.2,320.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Marcell Ozuna,0.5,1.2,-500.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Matt Olson,0.5,4.3,330.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Matt Olson,0.5,1.19,-525.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Nick Castellanos,0.5,7.0,600.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Nick Castellanos,0.5,1.07,-1400.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Ozzie Albies,0.5,6.0,500.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Ozzie Albies,0.5,1.1,-1000.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Sean Murphy,0.5,7.0,600.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Sean Murphy,0.5,1.07,-1400.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Trea Turner,0.5,6.5,550.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Trea Turner,0.5,1.08,-1200.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Whit Merrifield,0.5,11.0,1000.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Whit Merrifield,0.5,1.02,-5000.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,over,,Zack Short,0.5,11.0,1000.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Home Runs,under,,Zack Short,0.5,1.02,-5000.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,1st Home Run,yes,,Eli White,,15.0,1400.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Adam Duvall,0.5,1.68,-145.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Adam Duvall,0.5,2.05,105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Alec Bohm,1.5,2.95,195.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Alec Bohm,1.5,1.37,-270.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Austin Riley,0.5,1.44,-225.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Austin Riley,0.5,2.6,160.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Bryson Stott,0.5,1.44,-225.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Bryson Stott,0.5,2.6,160.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Cristian Pache,0.5,1.76,-130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Cristian Pache,0.5,1.95,-105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Edmundo Sosa,0.5,1.48,-205.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Edmundo Sosa,0.5,2.5,150.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Eli White,0.5,1.76,-130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Eli White,0.5,1.95,-105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Jarred Kelenic,0.5,1.52,-190.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Jarred Kelenic,0.5,2.4,140.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Johan Rojas,0.5,1.62,-160.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Johan Rojas,0.5,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Marcell Ozuna,0.5,1.38,-260.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Marcell Ozuna,0.5,2.85,185.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Matt Olson,0.5,1.55,-180.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Matt Olson,0.5,2.35,135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Nick Castellanos,0.5,1.41,-240.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Nick Castellanos,0.5,2.75,175.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Ozzie Albies,0.5,1.45,-220.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Ozzie Albies,0.5,2.6,160.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Rafael Marchan,0.5,1.66,-150.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Rafael Marchan,0.5,2.1,110.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Sean Murphy,0.5,1.62,-160.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Sean Murphy,0.5,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Trea Turner,0.5,1.35,-285.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Trea Turner,0.5,3.0,200.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Whit Merrifield,0.5,1.42,-235.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Whit Merrifield,0.5,2.7,170.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,over,,Zack Short,0.5,2.0,100.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits,under,,Zack Short,0.5,1.74,-135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Adam Duvall,1.5,2.3,130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Adam Duvall,1.5,1.57,-175.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Alec Bohm,1.5,1.76,-130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Alec Bohm,1.5,1.95,-105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Austin Riley,1.5,1.9,-110.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Austin Riley,1.5,1.8,-125.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Bryson Stott,1.5,1.9,-110.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Bryson Stott,1.5,1.83,-120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Cristian Pache,0.5,1.58,-170.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Cristian Pache,0.5,2.25,125.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Edmundo Sosa,1.5,2.0,100.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Edmundo Sosa,1.5,1.74,-135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Eli White,0.5,1.6,-165.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Eli White,0.5,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Jarred Kelenic,1.5,1.95,-105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Jarred Kelenic,1.5,1.76,-130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Johan Rojas,1.5,2.3,130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Johan Rojas,1.5,1.55,-180.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Marcell Ozuna,1.5,1.74,-135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Marcell Ozuna,1.5,2.0,100.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Matt Olson,1.5,1.95,-105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Matt Olson,1.5,1.76,-130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Nick Castellanos,1.5,1.83,-120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Nick Castellanos,1.5,1.86,-115.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Ozzie Albies,1.5,1.83,-120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Ozzie Albies,1.5,1.86,-115.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Rafael Marchan,0.5,1.52,-190.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Rafael Marchan,0.5,2.4,140.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Sean Murphy,1.5,2.25,125.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Sean Murphy,1.5,1.6,-165.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Trea Turner,1.5,1.76,-130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Trea Turner,1.5,1.95,-105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Whit Merrifield,1.5,1.95,-105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Whit Merrifield,1.5,1.76,-130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,over,,Zack Short,0.5,1.74,-135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Hits + Runs + RBIs,under,,Zack Short,0.5,2.0,100.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Adam Duvall,0.5,1.68,-145.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Adam Duvall,0.5,2.05,105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Alec Bohm,1.5,2.15,115.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Alec Bohm,1.5,1.62,-160.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Austin Riley,1.5,2.25,125.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Austin Riley,1.5,1.58,-170.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Bryson Stott,0.5,1.44,-225.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Bryson Stott,0.5,2.6,160.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Cristian Pache,0.5,1.76,-130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Cristian Pache,0.5,1.95,-105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Edmundo Sosa,0.5,1.48,-205.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Edmundo Sosa,0.5,2.5,150.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Eli White,0.5,1.76,-130.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Eli White,0.5,1.95,-105.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Jarred Kelenic,0.5,1.52,-190.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Jarred Kelenic,0.5,2.4,140.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Johan Rojas,0.5,1.62,-160.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Johan Rojas,0.5,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Marcell Ozuna,1.5,2.0,100.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Marcell Ozuna,1.5,1.74,-135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Matt Olson,1.5,2.35,135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Matt Olson,1.5,1.55,-180.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Nick Castellanos,1.5,2.35,135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Nick Castellanos,1.5,1.54,-185.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Ozzie Albies,1.5,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Ozzie Albies,1.5,1.6,-165.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Rafael Marchan,0.5,1.66,-150.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Rafael Marchan,0.5,2.1,110.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Sean Murphy,0.5,1.62,-160.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Sean Murphy,0.5,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Trea Turner,1.5,2.2,120.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Trea Turner,1.5,1.6,-165.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Whit Merrifield,1.5,2.55,155.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Whit Merrifield,1.5,1.47,-210.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,over,,Zack Short,0.5,2.0,100.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,Total Bases,under,,Zack Short,0.5,1.74,-135.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,over,,Adam Duvall,0.5,3.05,205.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,under,,Adam Duvall,0.5,1.34,-290.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,over,,Alec Bohm,0.5,2.7,170.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,under,,Alec Bohm,0.5,1.43,-230.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,over,,Austin Riley,0.5,3.0,200.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,under,,Austin Riley,0.5,1.35,-285.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,over,,Bryson Stott,0.5,3.8,280.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,under,,Bryson Stott,0.5,1.23,-425.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,over,,Cristian Pache,0.5,4.1,310.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,under,,Cristian Pache,0.5,1.21,-475.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,over,,Edmundo Sosa,0.5,3.0,200.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,under,,Edmundo Sosa,0.5,1.35,-280.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,over,,Eli White,0.5,3.85,285.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,under,,Eli White,0.5,1.22,-450.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,over,,Jarred Kelenic,0.5,3.15,215.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,under,,Jarred Kelenic,0.5,1.32,-310.0
,,,,,,,,,key,,,,,,,,,,,,PHI Phillies(away) vs ATL Braves(home),MLB,RBIs,over,,Johan Rojas,0.5,4.0,300.0
